,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
10/12/12,1.394727045,1.372561455,2.156825469,3.090823797,1.035832046,1.928916024,1.496744551,2.513873618,1.887623946,1.627010797,1.990089435,1.264472914,1.885952432,1.718968071,2.690062691,2.701033973,,1.119778221,1.294686894,1.739442085,0.880679059,1.197382626,1.551948085,0.689276254,0,2.02258519,1.556582757,0.845611733
10/15/12,1.393517061,1.371531858,2.157507592,3.088843307,1.030369025,1.928539144,1.49922783,2.517238529,1.868329758,1.623164246,1.975059037,1.268973626,1.876747417,1.71812618,2.716403662,2.707423844,,1.118455701,1.295521487,1.758349771,0.881971697,1.197325577,1.556656641,0.688100413,0,2.023547833,1.560263928,0.845057164
10/16/12,1.402248111,1.372385803,2.140914377,3.106414083,1.044327144,1.92643742,1.497349579,2.519214879,1.86203675,1.63701508,1.961379077,1.276666768,1.895643549,1.73853936,2.75342946,2.723213698,,1.128997527,1.295186665,1.832837002,0.893712064,1.20823557,1.559486639,0.696064874,0,2.048083562,1.571611222,0.849554574
10/17/12,1.408576099,1.383711289,2.141059606,3.111171404,1.053542509,1.931563068,1.494457922,2.542626338,0,1.636445178,1.972688635,1.267540639,1.907327132,1.773584468,2.755400884,2.744381388,,1.119008397,1.320067976,1.807557355,0.88599085,1.200959042,1.562812577,0.707211039,0,2.069679214,1.582289505,0.850408319
10/18/12,1.414238426,1.398040466,2.162048888,3.131656301,1.058873161,1.936378771,1.494320684,2.54319504,0,1.637998048,1.989344927,1.277185505,1.909179301,1.797522396,2.759022716,2.710194517,,1.109127294,1.317481607,1.783614339,0.868647062,1.203743855,1.601075847,0.705827168,0,2.051117032,1.572202037,0.849245898
10/19/12,1.405159404,1.402924482,2.144379385,3.101943584,1.047823648,1.933195802,1.493752855,2.540419313,0,1.624723121,1.973673671,1.262786287,1.87810383,1.800326315,2.754687456,2.717738623,,1.116023906,1.321479223,1.785961931,0.872008153,1.180403904,1.600729555,0.699395536,0,2.034749411,1.582800487,0.849111032
10/22/12,1.405988498,1.411065452,2.155228578,3.102868175,1.04533854,1.926693971,1.496141701,2.530572658,0,1.615433939,1.972846748,1.255467843,1.866521896,1.811922598,2.73515552,2.744575739,,1.117488812,1.299934439,1.826494948,0.871406931,1.181242619,1.599193919,0.70385335,0,2.051636191,1.585955642,0.874509633
10/23/12,1.394569433,1.409457543,2.143037237,3.08946114,1.035938318,1.929671255,1.498288118,2.531267889,0,1.606484919,1.972890237,1.235906195,1.857634853,1.803127164,2.723424213,2.676999622,,1.102991675,1.29240688,1.805788668,0.871206592,1.161123223,1.600557613,0.688012,0,2.027950819,1.572364719,0.875743089
10/24/12,1.390633404,1.404392593,2.141731045,3.104525796,1.025733685,1.934063793,1.503268588,2.512686221,0,1.601228799,1.929206451,1.23441667,1.86108924,1.810785137,2.722430003,2.688107214,,1.108190639,1.311327226,1.832129185,0.860551946,1.165641596,1.601497705,0.684660568,0,2.040555654,1.567781322,0.870413612
10/25/12,1.394323647,1.400014132,2.146157343,3.101499609,1.036202785,1.937133174,1.49643239,2.51683002,0,1.592564208,1.937848707,1.251327272,1.860252967,1.847546416,2.715717376,2.643129223,,1.108483099,1.310985033,1.805966032,0.870786464,1.16940863,1.601150327,0.682555621,0,2.049443269,1.567416945,0.870275592
10/26/12,1.381691107,1.380082178,2.128365157,3.094188686,1.01593802,1.936636859,1.496202896,2.516152082,0,1.573338,1.924164242,1.248451998,1.866558127,1.847711319,2.714610083,2.64334721,,1.090481158,1.310642841,1.790576113,0.866479081,1.16542507,1.600802948,0.67520641,0,2.034066133,1.567158865,0.870137571
10/29/12,1.382107387,1.386275251,2.126769439,3.08441881,1.017132662,1.936854982,1.494666668,2.517549365,0,1.567821501,1.927703467,1.244584496,1.863327326,1.850178777,2.705648938,2.648376937,,1.084964683,1.483484051,1.738670931,0.878468761,1.161261561,1.599760735,0.672803957,0,2.051925379,1.565785666,0.869184984
10/30/12,1.384830446,1.380051738,2.104197112,3.111743098,1.020294572,1.937588749,1.492995332,2.532057679,0,1.584074846,1.95431014,1.263178948,1.866522367,1.809797897,2.687865049,2.645627946,,1.085734905,1.447796668,1.73377405,0.882730446,1.162731957,1.596182255,0.668396501,0,2.057743248,1.590665409,0.872701912
10/31/12,1.387184786,1.395875457,2.115365872,3.100947742,1.026030774,1.931364431,1.501764728,2.529322073,0,1.582233906,1.955215875,1.249506945,1.865173513,1.844928575,2.68557791,2.66123131,,1.085786771,1.427989111,1.773111412,0.88221041,1.160636577,1.600502825,0.667973704,0,2.056219122,1.608951558,0.866815824
11/1/12,1.392558156,1.41392714,2.126165819,3.088172924,1.0163584,1.936971516,1.502001142,2.516966459,0,1.567274399,1.959625913,1.277763498,1.865394892,1.800758063,2.651950652,2.681996961,,1.092224136,1.398216699,1.745820733,0.882006908,1.161136188,1.60830126,0.667380755,0,2.064632681,1.606924297,0.874146365
11/2/12,1.40028752,1.430709087,2.143829371,3.085870011,1.028898843,1.92071235,1.517412754,2.518109852,0,1.57600217,1.970382038,1.277539081,1.865049079,1.788066192,2.65849613,2.657853465,,1.091214293,1.397801714,1.775873522,0.881803404,1.175053942,1.607949089,0.669376717,0,2.078714415,1.579072197,0.870932731
11/5/12,1.395546456,1.424294415,2.142810085,3.049942604,1.019946567,1.919620446,1.525239017,2.533657737,0,1.56853165,1.959541455,1.276379278,1.860586845,1.783882409,2.646012299,2.637495368,,1.099322844,1.37234405,1.848775725,0.880241136,1.174100133,1.5951744,0.665702752,0,2.086641951,1.608817755,0.861716462
11/6/12,1.401181358,1.421379393,2.153192673,3.055220237,1.031583445,1.913845895,1.510635891,2.537027822,0,1.579503685,1.94828195,1.291646739,1.865176463,1.768653581,2.636391227,2.602918628,,1.104228013,1.398101956,1.836374765,0.879918814,1.173769916,1.596685102,0.67100401,0,2.093921237,1.588553959,0.8669832
11/7/12,1.401101778,1.43125612,2.168350862,3.089792709,1.038525957,1.914522859,1.521868274,2.514482189,0,1.590110206,1.953349902,1.273090331,1.856336719,1.854516574,2.589968231,2.58870728,,1.087650418,1.403713123,1.81447788,0.866541136,1.164403858,1.595380493,0.660113974,0,2.098590975,1.578541628,0.873151274
11/8/12,1.386433667,1.395470704,2.163472369,3.070343748,1.024580242,1.907348118,1.523830782,2.51774108,0,1.58163845,1.946925901,1.251825804,1.856026987,1.895149053,2.577363148,2.615607973,,1.078254076,1.410541239,1.810645863,0.873320878,1.170767223,1.597745718,0.653760811,0,2.093317608,1.603542733,0.874199591
11/9/12,1.38106313,1.385852954,2.142707885,3.075600272,1.017331747,1.903930019,1.523606854,2.525620926,0,1.592467301,1.955231015,1.250658583,1.845451432,1.892102522,2.567732659,2.629063399,,1.074134323,1.410117335,1.80693238,0.871590737,1.16299731,1.59740031,0.650666027,0,2.079472175,1.581850209,0.874064131
11/12/12,1.377816073,1.383850199,2.148207942,3.05726397,1.013254626,1.896980219,1.511286271,2.521416268,0,1.584986361,1.952177243,1.242038267,1.839155186,1.891629447,2.577770394,2.63277894,,1.067455954,1.418608773,1.803919085,0.86723697,1.165599633,1.585974174,0.651959891,0,2.079247142,1.567493697,0.924187101
11/13/12,1.369287747,1.362999686,2.139709782,3.064939367,1.008268684,1.896113609,1.500371685,2.517494475,0,1.552196745,1.945080339,1.252765236,1.827290318,1.877955495,2.589199541,2.608266325,,1.051399915,1.427191437,1.831680074,0.866741446,1.174315493,1.580399933,0.635105048,0,2.081028307,1.582036022,0.91399293
11/14/12,1.366999218,1.38075813,2.138911278,3.079995963,1.013643931,1.889451349,1.492567817,2.518958986,0,1.557669441,1.90880461,1.231813311,1.818488619,1.87317983,2.565866608,2.540049861,,1.055624886,1.417493847,1.814485843,0.874014122,1.182237919,1.582546041,0.631987181,0,2.052302621,1.564566762,0.907678307
11/15/12,1.357597707,1.354569166,2.128988964,3.076984577,1.000479227,1.889048459,1.491799833,2.495540767,0,1.551860896,1.906101743,1.231572121,1.815579183,1.887353248,2.545097004,2.531460984,,1.050218052,1.417081328,1.795986644,0.857244042,1.184102281,1.579722677,0.638560436,0,2.037466123,1.570922184,0.907523054
11/16/12,1.354720054,1.359174013,2.106414589,3.076372465,0.996092355,1.884877528,1.495358139,2.506056144,0,1.547947108,1.926229893,1.218814004,1.813759996,1.889315681,2.558347308,2.551487629,,1.052656997,1.418546908,1.790967421,0.843677855,1.178164118,1.58032689,0.636161615,0,2.034700491,1.548905962,0.907368229
11/19/12,1.359127903,1.364068682,2.098953074,3.029939668,1.002538188,1.8779794,1.497959703,2.508611704,0,1.549170331,1.916748358,1.23337106,1.763158394,1.895122556,2.558693235,2.589764953,,1.041829447,1.35000456,1.823469276,0.836957027,1.196260957,1.563065491,0.645885943,0,2.057551429,1.536150367,0.889901158
11/20/12,1.360167604,1.360671238,2.096421748,3.030766312,1.01059407,1.879938435,1.501075029,2.525395037,0,1.553665706,1.91275128,1.233149083,1.760656109,1.896333796,2.582039351,2.575365304,,1.037529489,1.346530369,1.851097821,0.823649139,1.196449374,1.564342416,0.647120584,0,2.050233347,1.533376886,0.892486828
11/21/12,1.363535311,1.379748111,2.111993755,3.028036462,1.008773739,1.879258716,1.496470156,2.541167242,0,1.544309905,1.910510973,1.233034079,1.746187124,1.892947824,2.609970688,2.598754651,,1.01809596,1.369268526,1.859819972,0.824622904,1.186734161,1.567774516,0.65272532,0,2.04894134,1.524744127,0.891321295
11/22/12,1.369674478,1.391951856,2.117711286,3.041945763,1.01906511,1.872850185,1.49276089,2.530719286,0,1.549050961,1.924154922,1.23568858,1.743904568,1.89579279,2.630974704,2.593406066,,1.007046951,1.356555563,1.857188088,0.811623482,1.180374072,1.56944579,0.65129453,0,2.057936359,1.51088531,0.888669976
11/23/12,1.382968873,1.404139113,2.119559486,3.054321044,1.027655928,1.867032425,1.486841068,2.549767528,0,1.599381989,1.927069589,1.256829997,1.745436307,1.899226844,2.623254602,2.619691988,,1.029197315,1.356148841,1.845200792,0.818194295,1.193321458,1.590344519,0.657413165,0,2.057919187,1.536343179,0.888513218
11/26/12,1.381561605,1.398332672,2.123113294,3.075404368,1.023134582,1.854042115,1.511491621,2.553082644,0,1.614340447,1.933738549,1.243773243,1.737057834,1.883500414,2.607825296,2.610318231,,1.036517987,1.263452328,1.858561982,0.817271797,1.195672206,1.5896332,0.660477885,0,2.057189004,1.550993888,0.892397726
11/27/12,1.382667221,1.393234397,2.160389723,3.038341576,1.035462895,1.842259903,1.510099226,2.555248375,0,1.619754902,1.936558417,1.234172451,1.733969077,1.887433556,2.600233739,2.563356361,,1.043440156,1.261947468,1.923160013,0.808572483,1.195479584,1.580123622,0.653996495,0,2.063377329,1.55277586,0.889161625
11/28/12,1.377508727,1.382934075,2.159605235,3.005597846,1.02764117,1.850609538,1.520691831,2.576222453,0,1.619486807,1.938746684,1.238613227,1.729094067,1.892425991,2.597166908,2.575681826,,1.024327375,1.203165174,1.879856572,0.806906059,1.1936175,1.585444765,0.646476463,0,2.043211244,1.55039578,0.889551505
11/29/12,1.391722583,1.396978883,2.193350589,3.01055925,1.039171924,1.855223014,1.531448367,2.594538409,0,1.633189019,1.959365922,1.257976492,1.74167337,1.899326692,2.610344595,2.611419956,,1.024576614,1.196670384,1.87097389,0.821056029,1.199477447,1.579151553,0.654019333,0,2.069068987,1.552795682,0.910251248
11/30/12,1.39510833,1.408575182,2.212004691,2.955683916,1.035491531,1.857856351,1.535767603,2.593463822,0,1.654199479,1.973546394,1.251013569,1.738930664,1.900912266,2.595124187,2.581326294,,1.013895541,1.196316387,1.893914254,0.845582708,1.203313025,1.578803468,0.661525658,0,2.063094894,1.564452968,0.910091168
12/3/12,1.407291745,1.396520663,2.237259985,3.025136823,1.045322587,1.855426089,1.529009772,2.584683098,0,1.66816301,2.084484263,1.290324763,1.76941313,1.902529217,2.578480756,2.549885298,,1.019492894,1.202258193,1.855165769,0.774039589,1.208470227,1.678174334,0.676311903,0,2.056046905,1.598280153,0.918940269
12/4/12,1.405127683,1.40078298,2.245645608,2.977038564,1.041275575,1.853308111,1.540111203,2.604734448,0,1.667150406,2.080932998,1.276392475,1.763564936,1.906054172,2.576250878,2.547552237,,1.022757828,1.244043117,1.849366889,0.771020124,1.216131899,1.715358664,0.672956501,0,2.054019475,1.62575911,0.916579862
12/5/12,1.41730332,1.434208842,2.247019912,2.995957889,1.050099194,1.860822277,1.542616135,2.586860827,0,1.674987706,2.080997175,1.280839493,1.767322926,1.920660085,2.58073154,2.512373529,,1.0227149,1.269851911,1.830232431,0.770356339,1.221641077,1.712674947,0.682833386,0,2.070471002,1.637500384,0.916251149
12/6/12,1.420407887,1.435605838,2.257460156,2.994377339,1.052718323,1.864338447,1.589829123,2.622451957,0,1.668051842,2.096152771,1.27958447,1.760989359,1.924584598,2.592020353,2.576272649,,1.030418738,1.207212401,1.820308726,0.755718481,1.22885849,1.685516112,0.683015307,0,2.089261194,1.625266515,0.913179827
12/7/12,1.424421278,1.439327265,2.245083753,2.985597988,1.058257349,1.865892242,1.704532738,2.62823987,0,1.675656551,2.103213819,1.294600181,1.760089558,1.937837641,2.598959016,2.577095808,,1.024483839,1.205008932,1.830035074,0.753270011,1.21419753,1.713315348,0.684702228,0,2.086281734,1.62541393,0.913019096
12/10/12,1.428245895,1.450141389,2.245673339,3.004870805,1.058233785,1.879330458,1.695067447,2.611740101,0,1.666653505,2.101423558,1.307216955,1.76337293,1.939831695,2.619530721,2.587807863,,1.018808252,1.240245298,1.818571018,0.75026161,1.226762924,1.709854545,0.688477817,0,2.064798563,1.634473001,0.913479176
12/11/12,1.433185231,1.448258123,2.242548146,3.019020331,1.062847593,1.888383619,1.687217014,2.648677658,0,1.669014205,2.113592538,1.315669233,1.793007855,1.944281361,2.624698567,2.617733502,,1.03906667,1.250734676,1.858519422,0.758337706,1.245564351,1.705294929,0.691743123,0,2.069240397,1.634552553,0.903342073
12/12/12,1.442923889,1.465164818,2.239954531,3.060623125,1.067877671,1.895951217,1.687332268,2.63704961,0,1.685995669,2.142379951,1.313623481,1.826856986,1.969603461,2.62650658,2.61762844,,1.044060756,1.284978916,1.85166242,0.755945108,1.250976385,1.71041016,0.705262908,0,2.07802978,1.647350295,0.901130103
12/13/12,1.44304441,1.455034335,2.223191881,3.058441349,1.083922029,1.897529292,1.690447718,2.615116803,0,1.699733794,2.14517172,1.311369209,1.824297878,1.958292111,2.614943895,2.599006664,,1.006699068,1.271678384,1.813178193,0.75774714,1.246783611,1.708118278,0.702205225,0,2.076101031,1.637491761,0.900921289
12/14/12,1.444580017,1.467839186,2.23338476,3.033117001,1.07861527,1.897002297,1.697027375,2.578262262,0,1.682641562,2.155864663,1.320834667,1.836149301,1.954898366,2.617687993,2.6123122,,1.008157955,1.271303641,1.787516218,0.75976285,1.254296771,1.707616646,0.704802738,0,2.065083029,1.62184757,0.900768048
12/17/12,1.439863333,1.460713122,2.223787934,3.038887888,1.069888418,1.890620624,1.695861926,2.527426597,0,1.662888245,2.155973344,1.318751951,1.849637877,1.946547274,2.633216944,2.621169727,,1.0065258,1.293998371,1.809357083,0.745754797,1.261119746,1.712412778,0.700135325,0,2.065169462,1.648293842,0.898951405
12/18/12,1.447591518,1.462338022,2.239767324,3.032277494,1.07639584,1.900460662,1.709787237,2.538279525,0,1.664446602,2.156273643,1.332288642,1.852613637,1.946665913,2.663576742,2.640839315,,1.023223075,1.298448018,1.78100485,0.753334478,1.271578708,1.711905427,0.708673185,0,2.077161115,1.642814502,0.863775713
12/19/12,1.454181081,1.472178329,2.25330206,3.019102874,1.076380275,1.910080795,1.710508376,2.599887132,0,1.670241258,2.179533292,1.347614815,1.854504123,1.924416577,2.679526984,2.653388686,,1.030104881,1.318669001,1.849525228,0.754868591,1.285259056,1.717298574,0.707552993,0,2.097372186,1.630032191,0.869630217
12/20/12,1.452596481,1.470768073,2.249034697,2.996526464,1.078345729,1.912464393,1.71715551,2.632138676,0,1.650709569,2.18445541,1.346023867,1.853583963,1.924102816,2.678054353,2.675667665,,1.029413242,1.322089348,1.87745354,0.757984155,1.280640352,1.724523797,0.714040128,0,2.102769857,1.629187196,0.880066598
12/21/12,1.443549835,1.457218269,2.219300146,2.987724221,1.064372232,1.897949369,1.706502557,2.640377956,0,1.632973201,2.161834294,1.358653812,1.849875952,1.924563539,2.674662418,2.655040113,,1.042655036,1.321696367,1.89644147,0.763569216,1.274085672,1.689534491,0.707386591,0,2.09653011,1.626052894,0.878879282
12/24/12,1.443843591,1.4592891,2.2226883,2.981447779,1.065339079,1.907819444,1.712395289,2.640720573,0,1.634343386,2.157020216,1.360148916,1.84547966,1.936011822,2.66648922,2.669747869,,1.042681064,1.305272669,1.89590393,0.763122701,1.274093155,1.672000192,0.706818423,0,2.094236007,1.63801165,0.8761817
12/25/12,1.445521386,1.459142422,2.221911588,2.980188315,1.064884114,1.907442057,1.712485223,2.639949058,0,1.655779949,2.161791623,1.359900786,1.845098902,1.935580596,2.665655114,2.668440878,,1.042689736,1.291362806,1.895688323,0.762973781,1.27365282,1.668013242,0.706700628,0,2.093546992,1.64181141,0.871270417
12/26/12,1.443828344,1.459012642,2.237511625,2.991094216,1.062906801,1.908702074,1.706748673,2.645917809,0,1.653216747,2.166736058,1.34563594,1.848728278,1.934877584,2.661505073,2.64965016,,1.042698379,1.287029663,1.895545656,0.762824952,1.273484784,1.65719912,0.708225577,0,2.093905694,1.649033718,0.871046261
12/27/12,1.446150102,1.465497863,2.22286857,2.990403425,1.066258261,1.91166008,1.706523087,2.628056199,0,1.655558998,2.18297448,1.334499148,1.843054297,1.95324468,2.657541422,2.663446208,,1.032766991,1.312831405,1.860610044,0.769764286,1.280103238,1.650952161,0.713143041,0,2.122054139,1.661879343,0.87710342
12/28/12,1.451757551,1.470794845,2.234692389,3.013625618,1.071744026,1.920085947,1.716422502,2.636820829,0,1.667257024,2.171681624,1.341949639,1.8465085,1.94913482,2.674944286,2.653696903,,1.04123954,1.312441205,1.841306467,0.772575067,1.271916159,1.455354157,0.710587334,0,2.12608269,1.664563863,0.876950076
12/31/12,1.451355999,1.471486708,2.231500047,3.0246606,1.070777839,1.934169019,1.723015044,2.636654969,0,1.666420153,2.169309502,1.341325712,1.842433207,1.94783124,2.672183502,2.667284609,,1.040999252,1.319485911,1.897794803,0.773107826,1.271157944,1.46145133,0.708421855,0,2.120176407,1.653114463,0.881786166
1/1/13,1.451799344,1.471047008,2.248932246,3.023501496,1.070469559,1.933812055,1.710852474,2.63581654,0,1.666194618,2.168695336,1.341064124,1.84213238,1.94763449,2.671409057,2.666322987,,1.040977144,1.319316838,1.897265987,0.77298352,1.270996475,1.46112201,0.708347197,0,2.119625266,1.65260502,0.881628761
1/2/13,1.476131217,1.518621617,2.263943177,3.03792403,1.092494624,1.914679393,1.679456963,2.649186245,0,1.684124145,2.190090358,1.369168499,1.865778034,1.939540494,2.711006695,2.719851009,,1.055603971,1.362668517,1.931935604,0.787728843,1.292861943,1.478565301,0.717728729,0,2.14075145,1.684952703,0.909780405
1/3/13,1.482368416,1.531107258,2.271015214,3.080738082,1.08388135,1.934998037,1.689010179,2.647222384,0,1.695527767,2.186632572,1.388583584,1.871136861,1.955535195,2.714165583,2.695983917,,1.049933041,1.386829506,1.937536806,0.794366771,1.295111789,1.501303484,0.716732731,0,2.153088079,1.693772847,0.914937328
1/4/13,1.479202434,1.527210381,2.270731881,3.087785133,1.076381748,1.931472346,1.696558823,2.657496707,0,1.685964444,2.199441755,1.3855899,1.877981646,1.971463194,2.724656101,2.714872826,,1.048988928,1.386650396,1.914376398,0.792703711,1.282988189,1.500966286,0.715315005,0,2.152300632,1.682345486,0.914789301
1/7/13,1.47209473,1.524646208,2.257896122,3.059736364,1.074630289,1.937148563,1.68179165,2.67523913,0,1.670708485,2.176439928,1.37134007,1.877868527,1.970940238,2.723541667,2.701625317,,1.024591941,1.389110953,1.935025681,0.797951444,1.273070181,1.519717385,0.714492164,0,2.110367397,1.689656305,0.939936146
1/8/13,1.465805069,1.500047211,2.258280547,3.06572297,1.06612939,1.930706682,1.697103629,2.680972392,0,1.663666666,2.18367133,1.369106814,1.881241338,1.950479683,2.717858683,2.686849319,,1.03031661,1.409709114,1.939290195,0.792092485,1.263997111,1.519098068,0.728135333,0,2.107029177,1.686665306,0.95729568
1/9/13,1.469369996,1.508806645,2.245639755,3.036666859,1.061294484,1.93158324,1.709658179,2.697218662,0,1.665427722,2.182977781,1.38174839,1.895768439,1.963459626,2.738027963,2.698656533,,1.039532665,1.426745891,1.921362613,0.802695068,1.266991006,1.528044792,0.728155635,0,2.109111156,1.705133804,0.96413083
1/10/13,1.472069322,1.517155681,2.242165564,2.988651631,1.069668839,1.925941908,1.677225403,2.664794725,0,1.683720778,2.163438746,1.382385091,1.906884442,1.957697047,2.739303416,2.742486429,,1.022168206,1.401622196,1.912109463,0.802943761,1.270983361,1.541141944,0.727487673,0,2.093312101,1.696739874,0.964691608
1/11/13,1.465775179,1.504376979,2.244728049,2.988418447,1.062713564,1.921174013,1.694661191,2.667619928,0,1.683033596,2.16084703,1.37595858,1.893792531,1.956993945,2.740493392,2.723278997,,1.019689526,1.401423962,1.914566916,0.807843506,1.263749568,1.540788736,0.727350502,0,2.07864121,1.698731243,0.964521643
1/14/13,1.474226294,1.519265292,2.272665602,3.05785282,1.0669944,1.921902278,1.687795115,2.690235361,0,1.683809267,2.165852867,1.382931739,1.899817722,1.959574054,2.741206299,2.751605506,,1.009315295,1.394716334,1.947334806,0.817200805,1.26422157,1.511281358,0.737196153,0,2.070054373,1.718781941,0.962173828
1/15/13,1.465477137,1.516332454,2.277512998,3.079304836,1.053748628,1.924522057,1.637563782,2.683273316,0,1.668361835,2.153993942,1.374414233,1.895695554,1.951851028,2.732968656,2.744741107,,1.009264679,1.380259143,1.91478661,0.814452251,1.249238871,1.499342209,0.729242685,0,2.042267112,1.722311064,0.966688555
1/16/13,1.463820451,1.509872729,2.256321901,3.088472788,1.050757234,1.922205969,1.641871714,2.666788491,0,1.654112598,2.13904394,1.381049252,1.907907403,1.971752802,2.739569359,2.763790772,,1.011798364,1.389874025,1.915033226,0.826416131,1.264338058,1.501760005,0.728667358,0,2.042980366,1.760610233,0.969742812
1/17/13,1.463425884,1.501492042,2.270672052,3.070160053,1.04841836,1.920308336,1.646553607,2.678677255,0,1.641344426,2.146845918,1.390390722,1.916859302,1.968667568,2.738421795,2.782363378,,1.01801024,1.386263895,1.932872322,0.845525296,1.265777306,1.512669367,0.73036846,0,2.050480909,1.779842457,0.968882819
1/18/13,1.4743831,1.525422114,2.269848335,3.132084033,1.054608788,1.916850032,1.673463944,2.707065921,0,1.667750858,2.16524391,1.39010579,1.930984104,1.977738751,2.749176891,2.787359809,,1.020044951,1.380651213,1.925779661,0.847189377,1.267858366,1.512320778,0.736745415,0,2.055749415,1.782770374,0.9736461
1/21/13,1.473587224,1.526587953,2.27482631,3.09494694,1.050686249,1.870193195,1.67786435,2.67088881,0,1.663714833,2.166543535,1.388752704,1.931943377,2.53309191,2.747107324,2.782667298,,1.012561553,1.389689667,1.95276373,0.851269436,1.267568529,1.506429562,0.735773733,0,2.060114335,1.783693721,0.988958505
1/22/13,1.474953417,1.53179217,2.25918915,3.078564951,1.05764323,1.862118387,1.704997988,2.645402042,0,1.671126828,2.161633715,1.391744063,1.940610244,2.535034214,2.759640115,2.790357311,,1.013921225,1.390968718,2.010093423,0.826306403,1.26365573,1.510209693,0.729271639,0,2.051076892,1.791025066,0.982241012
1/23/13,1.47237493,1.526863827,2.258445127,3.082006865,1.050103479,1.868087623,1.698692436,2.643377054,0,1.666191894,2.164116052,1.390730755,1.923595478,2.551559189,2.767614463,2.7570837,,1.009871822,1.388012132,2.023981242,0.8245762,1.260973574,1.514050586,0.735183793,0,2.044121496,1.801209854,0.996454438
1/24/13,1.466662147,1.514400278,2.240414882,3.079927948,1.040282076,1.867554878,1.71258658,2.654207869,0,1.654685367,2.172744196,1.380363166,1.912042095,2.558676457,2.76261074,2.718186669,,0.987845085,1.38782954,1.952923523,0.823235896,1.269745929,1.523428499,0.736145898,0,2.093230883,1.80099974,0.996276077
1/25/13,1.464276827,1.502708038,2.262680388,3.104054299,1.028846323,1.872892513,1.712031102,2.665494666,0,1.651696143,2.197512556,1.379639605,1.918083008,2.556914594,2.766529189,2.721657462,,0.985201347,1.387646948,1.984066194,0.827345335,1.257786798,1.52307529,0.7410229,0,2.099870604,1.761133114,0.996098048
1/28/13,1.460230418,1.509947737,2.263861131,3.083353193,1.022600419,1.872779086,1.70612168,2.674585601,0,1.658268347,2.207668558,1.354335836,1.923785061,2.558193856,2.776572954,2.650849639,,0.967341983,1.36569739,1.978512242,0.838737197,1.24861039,1.511643749,0.746137589,0,2.079436771,1.676347141,1.010265972
1/29/13,1.464882886,1.513239459,2.249463922,3.08931278,1.035495501,1.874998782,1.72122373,2.688682087,0,1.67877557,2.211827267,1.358798998,1.926961313,2.562199766,2.776740209,2.664011925,,0.978346563,1.333217033,1.981608452,0.840746214,1.250498387,1.515981115,0.74138374,0,2.083996735,1.695786357,1.031281356
1/30/13,1.463577601,1.523110941,2.249318697,3.089004045,1.042050624,1.863664368,1.721018653,2.687983358,0,1.679530358,2.237283898,1.33816228,1.935250089,2.560513602,2.762555157,2.647855673,,0.975479834,1.352030366,1.999234802,0.833740374,1.236535392,1.520804073,0.738191139,0,2.057573911,1.623961099,1.028368687
1/31/13,1.463685071,1.514160127,2.241529698,3.073358422,1.041523068,1.863287483,1.725470169,2.688571432,2.127734085,1.683567284,2.210418535,1.35174313,1.939280338,2.562363494,2.733155924,2.652721417,,0.974622949,1.35761793,2.057216073,0.832639142,1.233070744,1.516555377,0.740029212,0,2.067019069,1.619586648,1.036695805
2/1/13,1.469045946,1.519083378,2.230596234,3.079841505,1.039695208,1.863309253,1.718762837,2.730139237,2.126028197,1.684135467,2.245467257,1.359163098,1.943893052,2.581402131,2.772716834,2.670620848,,0.973346721,1.357470556,2.068811166,0.833956346,1.236156668,1.515956369,0.742695836,0,2.07768176,1.646391761,1.032975995
2/4/13,1.464977475,1.517511469,2.224006981,3.089300846,1.035841923,1.877439352,1.717163768,2.779534563,2.124161944,1.69315344,2.262413401,1.348288969,1.93808619,1.913442057,2.774351396,2.678191129,,0.971163973,1.387254331,2.103740699,0.818303269,1.224128762,1.514529619,0.735368117,0,2.081443438,1.655045186,1.022774702
2/5/13,1.458070461,1.486212855,2.213833228,3.083621765,1.027147027,1.872758743,1.716617248,2.796984646,2.069507685,1.683523309,2.252234276,1.351438901,1.996017572,1.925958635,2.766741831,2.607532959,,0.975298202,1.398029,2.126910974,0.824777032,1.231269638,1.576720946,0.738064263,0,2.102470824,1.643905565,1.032058196
2/6/13,1.454362487,1.490856525,2.217400563,3.088025544,1.023836732,1.849500379,1.727623343,2.770387772,2.078961928,1.69264608,2.237402744,1.34222385,2.000567045,1.910382686,2.757976259,2.64954776,,0.987777455,1.364062584,2.160341282,0.824574128,1.217135814,1.583603001,0.731088585,0,2.084217209,1.635457312,1.03094099
2/7/13,1.448380448,1.477189303,2.209491568,3.093275098,1.022428995,1.85204006,1.718852159,2.787021029,2.084817944,1.690525875,2.223678659,1.333501925,1.996896651,1.893160679,2.725875367,2.665435085,,0.976058395,1.355260767,2.181268309,0.816243689,1.220723342,1.586689546,0.72642635,0,2.098267694,1.592682136,1.02857007
