,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
2/23/01,1.683843605,0.578374686,0.885292247,1.232715066,1.61267234,1.64527358,1.150321474,0.822077389,4.273877772,1.863762088,2.217615674,1.328306305,0.679089283,1.26053111,1.248212847,0.872374256,1.794518985,2.248053406,1.733696699,1.379323585,1.980718759,1.939262888,1.928089079
2/26/01,1.691299177,0.579387586,0.889496876,1.244932242,1.600423595,1.688421567,1.16995605,0.843082145,4.295461649,1.84409288,2.262014609,1.343465232,0.681589011,1.277931775,1.254477167,0.875796052,1.831856136,2.273976808,1.756456163,1.421673387,1.995379543,1.92650805,1.963360969
2/27/01,1.687378069,0.582201354,0.894154795,1.220931648,1.619117876,1.719151385,1.176349866,0.851080197,4.258904482,1.852155947,2.172955646,1.338563651,0.678777269,1.28503718,1.228108888,0.878122379,1.831494153,2.238808837,1.774130459,1.447048716,1.999762199,1.931933221,1.952266499
2/28/01,1.692673386,0.5712746,0.899983635,1.236426535,1.605198108,1.702183585,1.161576284,0.857174262,4.272454798,1.836976869,2.059076304,1.341712642,0.672064604,1.277649387,1.214940996,0.869739188,1.850327501,2.244901238,1.760574037,1.432638983,2.000638187,1.919617067,1.92551312
3/1/01,1.712453301,0.570292304,0.885040629,1.247652019,1.597947959,1.680055252,1.155331735,0.843140985,4.16194253,1.849758867,2.133364482,1.321951346,0.661714459,1.26674646,1.22852597,0.846895702,1.8484973,2.207550737,1.753631259,1.379333453,1.974913688,1.922627808,1.929682063
3/2/01,1.703304418,0.569585428,0.882111557,1.224061993,1.511249743,1.778433345,1.14657099,0.849872457,4.142556371,1.820499402,2.05263758,1.301012678,0.648179762,1.26382145,1.242160071,0.849712287,1.860641465,2.208195316,1.776375154,1.418776277,1.971513424,1.913839123,1.912920241
3/5/01,1.701724427,0.568946809,0.883027586,1.237703959,1.502284435,1.855411794,1.161331448,0.853660531,4.198974698,1.8196866,1.981621005,1.290884084,0.650196932,1.263240655,1.247276095,0.858947072,1.89244242,2.194559096,1.791492575,1.433573264,1.977661552,1.927399273,1.921357177
3/6/01,1.699245831,0.571260085,0.884724823,1.262812946,1.505094862,1.933098146,1.185295701,0.862662268,4.264191792,1.795834866,2.061138813,1.314979099,0.663999446,1.279000509,1.269234571,0.881720944,1.8975439,2.206536702,1.822908285,1.477104804,1.984182775,1.950310673,1.938247754
3/7/01,1.718475677,0.585076856,0.882888559,1.306877055,1.515667684,1.891065616,1.190463116,0.865682425,4.244028967,1.820137601,2.092757873,1.324716178,0.671521902,1.275848393,1.307294676,0.875636604,1.886342248,2.209891128,1.83047301,1.4783917,1.979684768,1.941701874,1.954126851
3/8/01,1.709911386,0.581633904,0.859043463,1.289388722,1.521158889,1.805724718,1.178774216,0.85919637,4.255906997,1.792578548,2.029059976,1.323769398,0.672959624,1.269465838,1.320925765,0.873461114,1.879306109,2.20935318,1.811543152,1.450736634,1.970395163,1.945497299,1.959768572
3/9/01,1.70475905,0.576315708,0.850672187,1.279793505,1.50841728,1.770008042,1.16396069,0.852098307,4.230635993,1.775483186,2.028215975,1.30877854,0.672811147,1.269779486,1.322944916,0.870929243,1.852350137,2.213541322,1.7930385,1.411890707,1.954581032,1.915871216,1.912536957
3/12/01,1.683624867,0.576355154,0.836862967,1.238862259,1.486208965,1.639529264,1.13450512,0.829451234,4.053348311,1.756556762,1.947167741,1.278538563,0.65581459,1.251475667,1.332010804,0.853409046,1.829994635,2.154458863,1.749057177,1.292828399,1.919640561,1.877484275,1.824921549
3/13/01,1.659769112,0.575146739,0.823575791,1.242387156,1.45129171,1.690529383,1.120713253,0.817364653,3.962540434,1.703280646,2.007135493,1.27326882,0.639441341,1.236664656,1.309305651,0.837927922,1.853509718,2.081558423,1.751010339,1.296345932,1.902611891,1.848746144,1.858633456
3/14/01,1.658476782,0.568762057,0.812579348,1.216449248,1.409415022,1.691253057,1.104555517,0.793124733,3.924220255,1.683319695,1.959202268,1.256250065,0.635463,1.223924556,1.353340184,0.812156381,1.82017129,2.078293651,1.728838235,1.259505285,1.864531652,1.820467298,1.806594304
3/15/01,1.653207019,0.565108055,0.802937554,1.219052454,1.417152391,1.862443877,1.117959465,0.807685287,4.005855967,1.699966337,1.913751723,1.265172091,0.653984549,1.231135825,1.377681643,0.827213358,1.826104293,2.075599524,1.7480765,1.283102194,1.875849211,1.854881081,1.815781344
3/16/01,1.652992261,0.553224842,0.779669876,1.208892621,1.403266826,1.826178927,1.0952113,0.784127243,3.979418916,1.688563286,1.845637404,1.247249505,0.657948322,1.189306939,1.386231973,0.812281029,1.807184447,2.039114264,1.711084205,1.230890374,1.825594378,1.794679123,1.778818587
3/19/01,1.648940933,0.548825887,0.766001016,1.233894719,1.374879053,1.874476853,1.086588959,0.772523459,4.008582055,1.67055768,1.816118361,1.245949302,0.658840457,1.175429972,1.372645141,0.801449207,1.79107338,1.9872251,1.703684176,1.221296449,1.807827558,1.793158989,1.81472281
3/20/01,1.647289541,0.550918394,0.777148811,1.206770665,1.377602612,1.940386844,1.106824213,0.790983903,3.922557518,1.699538122,1.743173713,1.262067239,0.658560675,1.183067402,1.412219916,0.815054273,1.791981612,1.995581858,1.697299887,1.259398118,1.815527938,1.823106354,1.769475918
3/21/01,1.635194021,0.548168945,0.76422477,1.18922763,1.383675883,1.853848785,1.078687476,0.76907859,3.848522617,1.662001014,1.754986073,1.256122894,0.699712373,1.166353341,1.38908454,0.809525584,1.768642352,1.981756831,1.640990606,1.209894605,1.786513373,1.79054567,1.736682709
3/22/01,1.608049374,0.53769296,0.736278211,1.205233086,1.302088458,1.757506744,1.035976395,0.735499617,3.71716925,1.568324859,1.76854622,1.19766474,0.688917824,1.123255595,1.333689167,0.785846782,1.708467896,1.929296306,1.577098485,1.16676228,1.678836722,1.716310754,1.730798403
3/23/01,1.590399979,0.545393723,0.735018563,1.196102695,1.321237221,1.880859556,1.064670122,0.754933922,3.781824131,1.610234222,1.776867277,1.227998976,0.703382217,1.141538495,1.352471925,0.782965716,1.752158031,1.979932067,1.623277571,1.196028888,1.72092331,1.745101595,1.769616384
3/26/01,1.603937941,0.550575281,0.771562763,1.198574784,1.369706051,1.968452623,1.100396938,0.778663102,3.866524234,1.672668459,1.775827614,1.256751944,0.733543114,1.177857248,1.287163933,0.793986844,1.772158596,1.981258152,1.667225975,1.253801506,1.784292886,1.801314971,1.791276342
3/27/01,1.611834902,0.556891906,0.768373247,1.20731896,1.354271229,1.899115189,1.124622105,0.80726543,3.825943641,1.740735298,1.811497952,1.284605983,0.720201012,1.205668971,1.282858156,0.805899666,1.764200153,1.931997301,1.708542532,1.302169418,1.786142294,1.852141733,1.843487851
3/28/01,1.608928916,0.558206588,0.766065306,1.152896748,1.345564401,1.865774896,1.10396778,0.7883947,3.828602944,1.741492451,1.741197032,1.268671084,0.72246103,1.195782346,1.29092584,0.796318583,1.779305817,1.900030815,1.692418418,1.231620377,1.769312115,1.813223303,1.792491287
3/29/01,1.610242508,0.560824224,0.762826895,1.136610643,1.323692962,1.769922915,1.103073756,0.794936985,3.782499578,1.715887331,1.650579331,1.289667861,0.693553303,1.202745545,1.287286162,0.796191529,1.788228663,1.868556265,1.703206663,1.197281263,1.791099812,1.805557567,1.787427159
3/30/01,1.608352954,0.561668055,0.788767839,1.163308029,1.344454637,1.76423437,1.10712147,0.79181457,3.804871953,1.732701367,1.641939554,1.290819423,0.690654259,1.191946188,1.258985768,0.803327351,1.783555183,1.923590688,1.710294822,1.176041643,1.825066389,1.824268953,1.789590942
4/2/01,1.609886923,0.554114971,0.758038471,1.168777529,1.382579815,1.756940248,1.111360283,0.789612749,3.793520765,1.724291185,1.612361073,1.292624314,0.703365128,1.187293328,1.279155091,0.809772522,1.781178602,1.885760782,1.712449423,1.14745166,1.784904569,1.815364365,1.769418609
4/3/01,1.608315092,0.552692067,0.745220716,1.133194145,1.354268707,1.654708475,1.068775109,0.7531033,3.773190449,1.682022525,1.520730341,1.255185493,0.716404021,1.159743499,1.298604145,0.796151584,1.737175563,1.88429001,1.656993936,1.111939409,1.747678467,1.769817742,1.704324157
4/4/01,1.613327507,0.556334966,0.74046883,1.1310721,1.329656173,1.649110799,1.085568529,0.764960746,3.650444827,1.66597345,1.537220119,1.265770962,0.719812292,1.153462558,1.280972273,0.794722881,1.767202432,1.869402372,1.684020048,1.131199379,1.74657122,1.794812739,1.699166273
4/5/01,1.642110843,0.57083624,0.750593128,1.16130856,1.353670997,1.755192366,1.102876915,0.781752068,3.649639656,1.706606272,1.637561484,1.281080889,0.726269007,1.173686682,1.299890287,0.812907514,1.797766895,1.924371545,1.714134488,1.196288023,1.783456125,1.820916683,1.777153508
4/6/01,1.639453666,0.561739833,0.744211703,1.139477126,1.368580916,1.724710444,1.099787191,0.771571214,3.6669692,1.716440929,1.53560428,1.287620614,0.727995441,1.181591646,1.290155067,0.813052078,1.787734763,1.915797603,1.711274511,1.162272964,1.776858466,1.819302794,1.742680296
4/9/01,1.630475389,0.56822368,0.756516143,1.152344266,1.369092094,1.733783167,1.108483575,0.778508755,3.579315858,1.742833646,1.585857067,1.298252045,0.708584781,1.198875923,1.292157816,0.810653664,1.808353407,1.814644249,1.732342999,1.204376544,1.807418534,1.84129144,1.756575383
4/10/01,1.640351705,0.57188356,0.761254521,1.192163985,1.376220443,1.83986599,1.138294664,0.794622733,3.560896807,1.780670153,1.683568387,1.309311301,0.697924509,1.227562624,1.290420423,0.825647387,1.826747904,1.838808041,1.759251958,1.241025206,1.826054544,1.874956273,1.800483092
4/11/01,1.737618868,0.564973859,0.752270906,1.183214765,1.390100155,1.899579551,1.14298756,0.79769377,3.67257925,1.774785907,1.7568198,1.294837153,0.713676212,1.228338879,1.291985187,0.836016438,1.825530111,1.845074535,1.758217564,1.226271585,1.839728445,1.867771717,1.790830566
4/12/01,1.745782787,0.564846494,0.747716144,1.211413909,1.390001287,1.900697475,1.144852201,0.799317292,3.739054637,1.75241792,1.773790278,1.296698965,0.711725293,1.227679306,1.288055058,0.836518297,1.791837694,1.808523091,1.759488262,1.199395281,1.847321317,1.862214475,1.817297606
4/13/01,1.745591197,0.564842634,0.747535024,1.211206616,1.38968179,1.899612953,1.144654341,0.799166038,3.737498597,1.752146114,1.774200835,1.296521897,0.708286509,1.227424986,1.288111893,0.834996052,1.791548741,1.808784828,1.759231323,1.199013564,1.846875272,1.861999566,1.81796251
4/16/01,1.743052786,0.564831053,0.747146824,1.198405402,1.400144536,1.897588554,1.142488152,0.798747392,3.734854855,1.750005012,1.762764746,1.296074614,0.706232324,1.227543439,1.288320385,0.834440829,1.790681995,1.814931353,1.758460551,1.197967973,1.840230644,1.858875159,1.814457233
4/17/01,1.731347341,0.566647755,0.744958892,1.201422006,1.416676487,1.825820067,1.136368585,0.788701621,3.658343897,1.757913012,1.77799651,1.297086967,0.702600487,1.221674441,1.28851836,0.827837211,1.79559566,1.787318791,1.734804576,1.188685625,1.838432154,1.858175229,1.833079465
4/18/01,1.733727989,0.577524301,0.754999176,1.259821423,1.427005109,2.038738505,1.166308273,0.819797707,3.739398053,1.774737776,1.881286774,1.31588924,0.721141562,1.246231943,1.304136338,0.832128868,1.821345099,1.837598889,1.783534142,1.2751927,1.853636011,1.898162595,1.909087683
4/19/01,1.754740554,0.571653455,0.749335781,1.266558578,1.423240421,2.090182139,1.162781522,0.820900929,3.880768376,1.732002515,1.981099955,1.316053606,0.728087036,1.223823566,1.368126956,0.82676718,1.80152063,1.87732387,1.782765981,1.309566919,1.85559564,1.893172785,1.934495938
4/20/01,1.756332573,0.573480745,0.736010358,1.258785011,1.414705772,2.137756757,1.159268859,0.814134643,3.86180059,1.726770333,1.909497548,1.304980776,0.725237263,1.2166042,1.367814405,0.828630613,1.789269756,1.884633048,1.736691895,1.251155954,1.851413748,1.890916054,1.916205348
4/23/01,1.745866515,0.570110857,0.725387249,1.236263334,1.416860643,2.099943065,1.150254868,0.803914308,3.833194682,1.730623795,1.891153857,1.280332729,0.723210463,1.205211037,1.337986558,0.82861599,1.735156782,1.920606618,1.685706662,1.216259898,1.829609051,1.888259927,1.884876332
4/24/01,1.747118475,0.575561345,0.730480524,1.22301495,1.410427155,2.087795947,1.155129435,0.814767061,3.802964964,1.730604442,1.770894434,1.300216119,0.722595148,1.21979259,1.341917058,0.842507254,1.672102343,1.912344252,1.710700874,1.227785935,1.850052756,1.876012749,1.858338545
4/25/01,1.750231652,0.571108768,0.729360494,1.231617166,1.394981978,2.069055115,1.154789864,0.812827411,3.770561517,1.741283641,1.799374736,1.302580904,0.725854011,1.218986202,1.3420941,0.85218762,1.674678171,1.89068128,1.69554968,1.255960702,1.836650247,1.873330161,1.891291603
4/26/01,1.757405961,0.571465567,0.800257347,1.231735575,1.389849913,2.100469273,1.17172145,0.814146324,3.764910581,1.736314408,1.758156116,1.293585854,0.733076809,1.234598114,1.344553699,0.854400613,1.686015488,1.886747708,1.72449652,1.26511781,1.834138548,1.879742225,1.900838463
4/27/01,1.745496551,0.575547965,0.803144702,1.239181596,1.390099253,2.205652807,1.191063001,0.821105914,3.775602265,1.757131384,1.786873591,1.307552615,0.737637908,1.251418727,1.354815796,0.858690935,1.667433868,1.913687785,1.745574522,1.295695917,1.834980313,1.904338942,1.916904784
4/30/01,1.765044327,0.569137871,0.768684119,1.234104338,1.396567978,2.310340668,1.202775048,0.830196148,3.775414212,1.78696209,1.785406109,1.32340439,0.737555365,1.243279706,1.365259081,0.86212759,1.689574918,1.955401252,1.765982509,1.331975139,1.850884028,1.904925354,1.909989293
5/1/01,1.767513857,0.571883617,0.76861314,1.236036015,1.390590338,2.308796757,1.203572742,0.830133346,3.798697086,1.777964976,1.825004067,1.324270142,0.75930958,1.242382107,1.354845559,0.862206028,1.689313741,1.956281973,1.765507924,1.331596147,1.852132465,1.892980926,1.938283047
5/2/01,1.783172201,0.574395744,0.771148845,1.248788188,1.378586059,2.309253587,1.190115041,0.823134472,3.864887454,1.785316542,1.894540121,1.327728422,0.767256676,1.242466408,1.345468626,0.863152307,1.683084305,1.952657703,1.739350838,1.33644509,1.862054214,1.883365927,1.94185742
5/3/01,1.788286368,0.570698654,0.758938385,1.236968248,1.392444679,2.240781241,1.167323404,0.802155225,3.872183931,1.793437318,1.843726318,1.303374755,0.767035727,1.215073736,1.319853965,0.843521408,1.667909161,1.957676964,1.712713218,1.30095342,1.843400359,1.833511897,1.91206779
5/4/01,1.785480017,0.563588231,0.745517563,1.239416018,1.371857986,2.252301985,1.168374203,0.811042361,3.804614994,1.79442727,1.841556717,1.305462861,0.767087591,1.204340873,1.296625385,0.837012527,1.687839108,1.927286468,1.721090597,1.320289656,1.857104896,1.873640302,1.940845527
5/7/01,1.788834657,0.562869098,0.747037822,1.243742355,1.38571726,2.27321899,1.175255487,0.808670309,3.857428388,1.795745511,1.816198931,1.3093148,0.772231418,1.214194849,1.297332615,0.844240041,1.686183814,1.925351565,1.727904297,1.333225525,1.882622692,1.870782088,1.948462891
5/8/01,1.778305305,0.564832592,0.745946302,1.250920198,1.397911369,2.245265377,1.180118942,0.804793587,3.858984751,1.810784265,1.859730185,1.30041581,0.75974956,1.213288611,1.278117639,0.840536863,1.683415753,1.91254928,1.73939887,1.308506221,1.870539944,1.868171333,1.94284463
5/9/01,1.790517984,0.565377223,0.76171802,1.254737111,1.314936967,2.193605421,1.174714531,0.799049372,3.852124366,1.808064944,1.806179065,1.289466877,0.750537386,1.206516025,1.28195238,0.82629992,1.674063257,1.887797849,1.736534199,1.300412096,1.85310569,1.873472814,1.935593414
5/10/01,1.811840872,0.572200694,0.766019315,1.256064332,1.316789164,2.284119015,1.196997493,0.810156627,3.87186824,1.846815233,1.784888061,1.306755572,0.745638239,1.239618221,1.293887133,0.833611259,1.68810194,1.900541788,1.763099983,1.320037646,1.883853921,1.902124184,1.934811169
5/11/01,1.809698716,0.572948987,0.769859386,1.206307055,1.311321928,2.221992806,1.186969407,0.805949596,3.891239384,1.850290705,1.747223389,1.309985945,0.743544927,1.230722439,1.326564641,0.852643452,1.675013529,1.925494138,1.747872993,1.319260362,1.89198251,1.881869207,1.823185422
5/14/01,1.803941489,0.570779267,0.768239879,1.20052095,1.304722315,2.155766917,1.168618612,0.797073455,3.799104838,1.830463002,1.664832515,1.313188794,0.736534013,1.220412434,1.306315374,0.83540339,1.666674944,1.891585031,1.731072056,1.310261543,1.887183895,1.820221905,1.827476749
5/15/01,1.803867502,0.563333133,0.767030236,1.206078285,1.304027399,2.167464645,1.181607213,0.798014843,3.810044602,1.815008731,1.656527346,1.306665028,0.742549104,1.229594972,1.303906949,0.842709974,1.686542721,1.896318342,1.748848051,1.301009174,1.910494002,1.869714449,1.826137491
5/16/01,1.807689138,0.564837154,0.761111755,1.221311911,1.302573158,2.15369494,1.179947694,0.805892718,3.839340837,1.821266138,1.634288607,1.301035478,0.730197528,1.220013392,1.28845937,0.838912237,1.679003279,1.865519159,1.734647942,1.305318546,1.912960744,1.881290577,1.879140922
5/17/01,1.825201131,0.573848654,0.757422224,1.235811637,1.329776369,2.276621538,1.194317654,0.812058417,3.881917786,1.844962034,1.69615839,1.295068033,0.740573584,1.232275824,1.289444306,0.840507329,1.68085201,1.885063707,1.743857521,1.334211499,1.9247127,1.886942118,1.885224794
5/18/01,1.813371166,0.573450723,0.756241777,1.242645762,1.347612419,2.331361564,1.200958149,0.81303041,3.82508425,1.94307892,1.689491203,1.295142215,0.737555669,1.248611399,1.29033665,0.846896408,1.664315256,1.872725725,1.741768081,1.356386747,1.923385518,1.887590399,1.887161142
5/21/01,1.82604551,0.564762477,0.755955724,1.25074902,1.33794085,2.349150444,1.204689104,0.81913703,3.893223131,1.947911981,1.768573745,1.30946613,0.744284888,1.252217116,1.293127999,0.867695141,1.621600537,1.869855782,1.733343464,1.402326579,1.926759727,1.906729133,1.908023025
5/22/01,1.824160642,0.567356992,0.759999728,1.264231999,1.349776763,2.383527474,1.211351093,0.821515626,3.92861203,1.981988608,1.790389872,1.297466628,0.743018084,1.265717024,1.289728329,0.866925495,1.59082099,1.878946964,1.718163027,1.410718363,1.929556473,1.917795724,1.903442068
5/23/01,1.817566469,0.559658807,0.770606086,1.252535299,1.353345119,2.318681908,1.196074727,0.815834241,3.921358583,1.989327319,1.736728337,1.296349909,0.742883789,1.254599286,1.249909087,0.861299784,1.574574923,1.88563062,1.718252919,1.385347098,1.930252446,1.893273482,1.874852314
5/24/01,1.811153915,0.559654769,0.777394729,1.252207429,1.352134228,2.317666745,1.201318436,0.825528564,3.887185617,1.943971402,1.77115122,1.306726065,0.734882717,1.252710215,1.251009353,0.860977845,1.56793183,1.889899703,1.716069881,1.385006969,1.928409518,1.893771489,1.88171832
5/25/01,1.819052697,0.555967798,0.769252676,1.244737491,1.364247813,2.254766987,1.188344445,0.817678151,3.857998149,1.945421066,1.753672549,1.318765433,0.734551215,1.242584261,1.257097235,0.870152712,1.580468374,1.87859063,1.689531871,1.389290808,1.920980524,1.887182825,1.860544882
5/28/01,1.822941502,0.556208034,0.772002473,1.252717919,1.360562081,2.243588451,1.194670871,0.815534839,3.876188107,1.939134746,1.75564792,1.330606191,0.731275613,1.25039782,1.261283993,0.867032652,1.578263008,1.867626323,1.703890613,1.387068856,1.919215783,1.886603176,1.863981143
5/29/01,1.810842223,0.548597025,0.769928367,1.249677958,1.354748555,2.208172285,1.181184115,0.803406153,3.859309714,1.928456057,1.717483529,1.319211348,0.733641683,1.255001394,1.284616518,0.857063845,1.56652028,1.88440772,1.693026459,1.371347015,1.905245699,1.879068679,1.849085755
5/30/01,1.797846651,0.552417835,0.765105096,1.222796462,1.350822142,2.114224374,1.160350678,0.790691546,3.815143678,1.890433946,1.655261885,1.307472301,0.720938235,1.232196164,1.263119803,0.857081091,1.564053664,1.858192277,1.678837207,1.33689652,1.893389081,1.85889409,1.821536443
5/31/01,1.786231369,0.556763235,0.766540929,1.225071697,1.361428901,2.102288036,1.166574571,0.799032998,3.748647788,1.889370471,1.654853269,1.296986042,0.709375627,1.245966491,1.256679736,0.854309867,1.551898037,1.845159856,1.686050117,1.337627411,1.878271153,1.861268856,1.831918508
6/1/01,1.794523174,0.564902331,0.766664542,1.23814278,1.364945503,2.099798499,1.161683881,0.800110258,3.741227342,1.918188074,1.669614938,1.295295797,0.70861142,1.242199966,1.259781104,0.842877224,1.554781679,1.840055252,1.668170826,1.317713403,1.884092803,1.860326855,1.843180197
6/4/01,1.807135005,0.564937994,0.7662809,1.247160727,1.364946566,2.11152038,1.161218675,0.818980136,3.764959045,1.921667632,1.623186691,1.285679336,0.711425938,1.242233821,1.259590901,0.842190287,1.551675841,1.855630289,1.696226745,1.316298616,1.884118467,1.872548832,1.853583152
6/5/01,1.803719753,0.579076748,0.799812323,1.241935282,1.365358641,2.179211759,1.179424346,0.825134661,3.824667011,1.937842806,1.609176438,1.296799441,0.706727219,1.276123984,1.310454896,0.844964561,1.552456807,1.86231941,1.701235437,1.348139524,1.906741607,1.892104332,1.875895886
6/6/01,1.806459386,0.576424591,0.814645161,1.225323464,1.364092679,2.190365276,1.174505692,0.815747412,3.844703188,1.94100612,1.631070692,1.285082334,0.706165331,1.273169535,1.322237682,0.84981731,1.54644815,1.862710391,1.693234162,1.330777879,1.898428446,1.878819547,1.856138954
6/7/01,1.815244339,0.574136025,0.803463641,1.224149693,1.353268495,2.181130119,1.166380368,0.808867229,3.869600802,1.926505908,1.664098557,1.293409905,0.708147361,1.274535937,1.298064303,0.84704803,1.529294861,1.87232103,1.68610649,1.311305415,1.899861235,1.888069434,1.867470988
6/8/01,1.818073773,0.575537119,0.785816824,1.214888072,1.342345151,2.172397374,1.165053427,0.815913342,3.877746277,1.92367941,1.645601459,1.299007811,0.711228691,1.272569203,1.308507418,0.849052946,1.528188968,1.904873512,1.702842432,1.28256869,1.887605001,1.88617061,1.850256348
6/11/01,1.814185078,0.571589518,0.778869955,1.203193706,1.337219035,2.097755948,1.158674324,0.811347906,3.792067409,1.899613172,1.587648287,1.29983267,0.706186228,1.26433518,1.29488575,0.838553134,1.50319661,1.877023515,1.699229532,1.205619665,1.873060987,1.857262571,1.832855584
6/12/01,1.79861256,0.573492,0.773465826,1.197300137,1.391048998,1.704139201,1.137243785,0.797731247,3.744808651,1.882395976,1.575568107,1.282901758,0.692005106,1.244637165,1.282081657,0.823763434,1.475460692,1.863318943,1.669705363,1.187679855,1.852566957,1.839548158,1.83519139
6/13/01,1.791104096,0.580116039,0.779159579,1.178426447,1.40672696,1.78188074,1.144772117,0.805601193,3.71371459,1.893676838,1.549732261,1.285148548,0.691588953,1.25511526,1.283117753,0.839701877,1.490121578,1.876704612,1.683426997,1.190728279,1.869995148,1.847176997,1.81586128
6/14/01,1.802603878,0.580094292,0.770976173,1.160550929,1.399255548,1.676231789,1.134815591,0.792480743,3.639006052,1.895063053,1.561262049,1.263371619,0.693922156,1.236992978,1.259096527,0.822934258,1.489685609,1.867461845,1.669814517,1.159917983,1.847555383,1.826814609,1.785707409
6/15/01,1.81020348,0.573846406,0.765002691,1.153381806,1.390219024,1.667131916,1.123918268,0.783550282,3.577286029,1.934329026,1.566744151,1.253131864,0.691178401,1.221073947,1.255543625,0.818993114,1.459804155,1.887312959,1.651992432,1.175270358,1.839102112,1.817636733,1.77519551
6/18/01,1.784976506,0.574935372,0.761919694,1.132028456,1.39755653,1.668754666,1.107521231,0.774477738,3.577859237,1.938826974,1.557821596,1.228136412,0.688683761,1.222924983,1.234823281,0.81439018,1.441797997,1.890849111,1.581523515,1.157122423,1.833497153,1.796203319,1.769601273
6/19/01,1.783203559,0.575856509,0.761770229,1.133503378,1.376047149,1.710287903,1.1157907,0.781234798,3.630775097,1.944750136,1.578354586,1.232754714,0.685975861,1.218608635,1.216188824,0.820133971,1.435275715,1.878049307,1.583973755,1.150242458,1.820374189,1.799439987,1.776555851
6/20/01,1.800265545,0.572447284,0.766226464,1.132194354,1.385127674,1.688644949,1.108143046,0.776494149,3.581056967,1.949464944,1.608249879,1.222816559,0.687721118,1.215608391,1.220642022,0.819493503,1.396259031,1.85730081,1.581403413,1.12807002,1.804326627,1.803370768,1.79897445
6/21/01,1.78866513,0.565654524,0.76519532,1.137098303,1.370957296,1.713502615,1.09927973,0.781111811,3.605581144,1.937460293,1.605071981,1.217245234,0.701079269,1.217688186,1.20642272,0.809656877,1.398130768,1.857394744,1.562359368,1.145737503,1.805798802,1.79296199,1.819255597
6/22/01,1.797575241,0.571648493,0.764621479,1.144001056,1.368886196,1.712974644,1.111246154,0.783923675,3.569949125,1.941307763,1.608535497,1.22124645,0.707448307,1.234670267,1.222963983,0.815530912,1.426035353,1.893586423,1.562711466,1.147369794,1.790117037,1.800293505,1.799468877
6/25/01,1.785603413,0.570682795,0.757682154,1.1343689,1.36729115,1.702456517,1.11787604,0.778836054,3.587778728,1.915273158,1.599643298,1.228859414,0.699682167,1.240890205,1.211255157,0.815276804,1.449695124,1.872485364,1.568243052,1.156312474,1.794587357,1.796203861,1.789753302
6/26/01,1.79757427,0.570990546,0.757260848,1.121284139,1.350468004,1.6892871,1.09321464,0.772717543,3.55911002,1.8860021,1.623568833,1.215250013,0.70168787,1.2191884,1.215517494,0.803932112,1.426896554,1.877364002,1.546627204,1.151913187,1.772307793,1.762815984,1.784494663
6/27/01,1.782616411,0.562321573,0.759359937,1.113590859,1.372651443,1.68311104,1.08527053,0.767055911,3.559098854,1.892170849,1.652600908,1.213743096,0.696875775,1.213459928,1.216529381,0.801695526,1.418556008,1.859257205,1.538797023,1.157465991,1.752342226,1.778285641,1.776731864
6/28/01,1.786858516,0.555792339,0.763774777,1.106292417,1.382646537,1.680789359,1.099633415,0.785166963,3.525438797,1.899112048,1.638253685,1.222222601,0.690054253,1.214244363,1.222273307,0.817784594,1.447481673,1.869482841,1.549583532,1.198088217,1.790380433,1.788652402,1.800916325
6/29/01,1.823818163,0.5469685,0.767730362,1.127231203,1.407970714,1.745233144,1.119629657,0.795216476,3.565488076,1.938605733,1.64837849,1.224531454,0.701129824,1.235841725,1.248962178,0.875454663,1.454367266,1.884360457,1.556904156,1.162339835,1.809569085,1.786190686,1.791809448
7/2/01,1.81851417,0.546432518,0.783708264,1.124320324,1.491475227,1.772171704,1.142626571,0.802612422,3.560583916,1.919992174,1.612190341,1.245307166,0.696881834,1.255239055,1.234028664,0.890403018,1.464309637,1.856258653,1.596256077,1.202116631,1.830283435,1.831708958,1.815371011
7/3/01,1.826024539,0.545835146,0.783182509,1.124814233,1.501881431,1.742506295,1.123291712,0.79445107,3.582721135,1.918520807,1.539330718,1.236558,0.699068441,1.238793239,1.233806009,0.892998774,1.488236289,1.855169222,1.583790001,1.195129119,1.813405477,1.807506362,1.810250095
7/4/01,1.816620274,0.550094846,0.784005645,1.124644163,1.503456945,1.704432758,1.116155352,0.790134671,3.641869282,1.922504345,1.539209965,1.234865334,0.691793176,1.23674734,1.227908764,0.892308342,1.491157584,1.845962458,1.560717845,1.170727093,1.79971092,1.796039111,1.810121682
7/5/01,1.780186412,0.553518666,0.79112161,1.110430097,1.503329204,1.640458617,1.103311363,0.787800274,3.593494227,1.912078458,1.537784686,1.234856985,0.691751932,1.236943869,1.103641832,0.887601748,1.489576035,1.840737049,1.54576744,1.136072938,1.790062135,1.778950196,1.784452028
7/6/01,1.76271743,0.550182961,0.781809361,1.08409552,1.487848055,1.561883792,1.075485361,0.768699065,3.593014635,1.884156495,1.781626755,1.213703729,0.678735046,1.213883193,1.098521589,0.886499358,1.455310941,1.808548645,1.495105584,1.095286465,1.76199331,1.75576735,1.74120233
