,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
4/25/05,9.245272466,10.02342377,12.51896833,9.29609678,7.241508374,12.75199296,0,11.88133233,0,11.60126769,6.458925355,6.585480832,15.29516944,0,11.02359898,11.75721253,0,9.003288213,9.892763765,12.74444427,10.19589024,12.48571075,0,7.54702534,0,9.752528435,10.07428825,0
4/26/05,9.281503825,10.10828997,12.43841258,9.413550937,7.22638224,12.74889377,0,11.87610283,0,11.78417302,6.417875156,6.624983717,15.38831979,0,11.17815812,11.89074384,0,9.004642994,10.6052675,12.68540834,10.14381801,12.44717534,0,7.506710094,0,9.850242026,9.912308387,0
4/27/05,9.185250312,10.0687353,12.28426951,9.427866737,7.063148174,12.7604307,0,11.67381966,0,11.81643591,6.486330499,6.554818678,14.82313687,0,11.02337877,11.40701913,0,8.712586204,10.51073868,12.5173435,9.968470984,12.10357871,0,7.407507686,0,9.852740701,9.746131493,0
4/28/05,9.086829756,10.08275542,12.26842967,9.458695147,6.970324295,12.7867143,0,11.75839437,0,11.98785807,6.381347848,6.331183012,14.49884115,0,10.76137812,11.25773025,0,8.561597425,10.47249491,12.4865095,9.786534793,11.99872674,0,7.337330608,0,9.618891397,9.493397623,0
4/29/05,9.104030546,10.03374407,11.98216604,9.362303981,6.941618192,12.86640296,0,11.80598822,0,11.90443456,6.382951567,6.48325676,14.61234418,0,10.75825079,11.43981079,0,8.687321557,10.46330413,12.48086658,9.662344153,12.04711373,0,7.374452346,0,9.711911867,9.531050875,0
5/2/05,9.143092135,10.04575703,12.08763052,9.314779287,6.997613944,12.86743108,0,11.76304732,0,11.90391272,6.377386341,6.498827345,14.67425984,0,10.86327486,11.42681444,0,8.765262574,10.43573181,12.47403691,9.718889306,12.093576,0,7.379900365,0,9.69686118,9.772045653,0
5/3/05,9.13467394,10.08388738,12.11793497,9.326846376,6.955434544,13.08460438,0,11.81954038,0,11.91145954,6.493908415,6.434330363,14.76836794,0,10.80945315,11.42888376,0,8.660878337,10.40865543,12.29927006,9.702347826,12.12995224,0,7.318525296,0,9.789824648,9.723104287,0
5/4/05,9.240894557,10.07294148,12.21482128,9.440637043,7.107128603,13.22494771,0,11.80252664,0,11.92422442,6.57594041,6.600956129,14.93885935,0,11.11290127,11.56237767,0,8.478616591,10.93341494,12.36203167,9.652375002,12.09005724,0,7.313368789,0,9.801892164,9.89608354,0
5/5/05,9.31653705,10.24571702,12.3616924,9.39946045,7.104510234,13.25188856,0,11.9973351,0,12.1865015,6.572505504,6.637236101,14.91906069,0,11.05934807,11.38360068,0,8.56547086,11.2694241,12.41317664,9.741651648,12.26950411,0,7.342161353,0,9.861214495,10.0980576,0
5/6/05,9.37877876,10.20741698,12.43618039,9.591598296,7.203606138,13.2012831,0,12.11237851,0,12.34562907,6.737564164,6.676687615,14.84534081,0,11.06788961,11.37111779,0,8.908397589,11.2587668,12.48519468,9.736952378,12.34382064,0,7.326838238,0,9.963071613,10.04067253,0
5/9/05,9.378734014,10.25831236,12.59609476,9.70528227,7.145184655,13.17825876,0,12.28507268,0,12.31785753,6.701069708,6.692373004,14.82449407,0,10.84635428,11.47623143,0,8.959851723,11.24552686,12.35624596,9.685449355,12.3486367,0,7.332237226,0,10.12301406,9.90765118,0
5/10/05,9.319860573,10.23907604,12.50509011,9.647280626,7.147846276,13.20452765,0,12.07534796,0,12.27355887,6.615491495,6.482347512,14.7228054,0,10.80628974,10.99919164,0,8.875997597,11.47800553,12.47467213,9.636314117,12.13574071,0,7.345051702,0,10.0846764,9.917193909,0
5/11/05,9.26501867,10.14144585,12.43279967,9.53719455,7.060286785,13.14466323,0,12.01020367,0,12.16681574,6.612612877,6.53156071,14.62536475,0,10.82259005,10.97575038,0,8.802605926,11.08103173,12.52405259,9.511735794,12.12532291,0,6.99677346,0,10.08717258,9.903608162,0
5/12/05,9.229827479,10.12605935,12.45486968,9.584950941,7.050554031,13.05653154,0,11.98188647,0,12.23973483,6.602167581,6.376634446,14.56252698,0,10.77924047,10.7576723,0,8.750121852,11.6200164,12.6055693,9.385145216,12.0005733,0,6.844303442,0,10.06728276,10.10275174,0
5/13/05,9.203181788,9.974908596,12.43168381,9.543825826,7.065607922,13.00416387,0,11.77516595,0,12.33688843,6.557612395,6.342893462,14.33172494,0,10.63135362,10.57568236,0,8.595663196,11.6088927,12.56061427,9.234605479,11.8998525,0,6.916891174,0,9.931470274,10.16919679,0
5/16/05,9.20111061,9.942295621,12.56380047,9.428647513,7.117556809,12.97426656,0,12.13274752,0,12.22601467,6.517555128,6.474372701,14.12474326,0,10.71160162,10.57010528,0,8.451092577,10.79641973,12.58911656,9.2445644,11.93030442,0,6.505444475,0,9.955838744,9.952826164,0
5/17/05,9.157191664,9.713468507,12.44449023,9.34860565,7.121916259,12.99405055,0,12.24132157,0,12.16618568,6.447329114,6.414854139,14.24744756,0,10.703654,10.70496608,0,8.46721035,10.8843584,12.51902636,9.322167913,12.00525704,0,6.63059443,0,9.885334568,9.883849537,0
5/18/05,9.216372878,9.722527966,12.39080394,9.307358305,7.147207752,12.92627348,0,12.18750839,0,12.12334118,6.519801273,6.535638482,14.37993355,0,10.98422883,10.83866873,0,8.835917619,10.81897899,12.37913168,9.505864107,12.21934185,0,6.74542173,0,9.952089551,10.02428692,0
5/19/05,9.274158739,9.847176886,12.44001361,8.815215044,7.308325041,12.95152566,0,12.28890211,0,12.32734182,6.567192631,6.506295741,14.36547136,0,11.04227628,10.35002884,0,9.018497133,10.50282724,12.53170768,9.573501911,12.17642121,0,6.773375622,0,9.93508509,10.02379509,0
5/20/05,9.277768057,9.89284472,12.47478963,8.869645061,7.304469471,12.86150402,0,12.34786975,0,12.27958062,6.49590611,6.469806232,14.32271371,0,11.10731814,10.38465386,0,9.034186346,10.49382322,12.70490681,9.636295382,12.26038348,0,6.801839683,0,10.01129915,10.07306213,0
5/23/05,9.219645892,9.818319927,12.56351396,8.829826182,7.282035918,12.85053271,0,12.33697348,0,12.08752243,6.493802701,6.33630492,14.60774136,0,11.20313378,10.39547019,0,9.033256533,10.53189742,12.66714351,9.406638768,12.2146507,0,6.771586043,0,10.07988086,9.515653214,0
5/24/05,9.246329398,9.854929823,12.57871891,8.825988894,7.273416808,12.86117878,0,12.31566279,0,12.18021511,6.415718581,6.411674886,14.54212485,0,11.21155138,10.23270504,0,9.013605621,10.75663285,12.72529163,9.598952162,12.13863877,0,7.046566756,0,10.03097136,9.436308003,0
5/25/05,9.198635382,9.750528996,12.64061124,8.855250045,7.16454274,12.66090916,0,12.22688831,0,12.13422029,6.412791495,6.401501878,14.49141755,0,11.22517957,10.15398645,0,8.900970222,10.64564991,12.7848818,9.475418002,12.15175354,0,6.985745985,0,10.05102815,9.411201989,0
5/26/05,9.224187602,9.696780592,12.7628762,8.922866787,7.162580547,12.57955651,0,12.18139629,0,12.23690265,6.41264772,6.403115417,14.53706052,0,11.34296196,10.17099352,0,8.961252361,10.12695145,13.02999028,9.495994993,12.13340157,0,6.968948411,0,10.16614224,9.38961427,0
5/27/05,9.322212472,9.887127636,12.81155561,8.988047667,7.283513169,12.61793964,0,12.3614381,0,12.35556713,6.41934729,6.55640961,14.56594016,0,11.29901262,10.28119594,0,9.070734216,10.03454445,12.97501247,9.67990072,12.37552826,0,7.013479672,0,10.23019593,9.54108269,0
5/30/05,9.357147505,9.982926107,12.74448193,9.066447836,7.327021685,12.61268564,0,12.39731821,0,12.36573043,6.523979052,6.606330295,14.6139829,0,11.29973799,10.29251734,0,9.160093743,10.41788496,12.99187142,9.670241678,12.40011252,0,6.954349145,0,10.24938475,9.750080424,0
5/31/05,9.319712188,10.01888379,12.81693673,9.241955108,7.309312911,12.52123857,0,12.62646604,0,12.35492523,6.496391655,6.541786858,14.55096311,0,11.13105799,10.36819704,0,9.291462687,10.24565127,12.95460259,9.629949786,12.38825002,0,7.061800929,0,10.0256033,9.817222325,0
6/1/05,9.479313233,9.888693863,13.15797983,9.309906585,7.181034088,12.47635852,0,13.13325294,0,12.35642162,6.445496373,6.84450918,14.45559446,7.691397456,11.2917541,9.995977564,0,9.413363899,9.991919069,13.04913589,9.828221506,12.22379521,0,7.270342927,0,9.989930444,9.864623704,0
6/2/05,9.559633358,9.853116892,13.01335012,9.427522603,7.199278575,12.48654447,0,13.39626006,0,12.52483166,6.513502686,6.991043859,14.61327845,7.725872736,11.48332536,10.20147734,0,9.474325329,9.696548054,13.1779122,9.963886788,12.39631278,0,7.354841558,0,10.09477705,10.06892621,0
6/3/05,9.592214895,9.828740801,13.19881503,9.415565802,7.228473224,12.56278331,0,13.47350938,0,12.66556468,6.550305529,6.985197856,14.73326628,7.908151155,11.35687006,10.30781328,0,9.485491625,9.689828245,13.30991742,9.986617561,12.63050406,0,7.311397753,0,10.17760994,10.14503828,0
6/6/05,9.601444809,9.963855266,13.16336321,9.5031623,7.225246833,12.5913122,0,13.70967082,0,12.71475208,6.77595924,6.857662774,14.66337507,7.90421678,11.31447261,10.32102481,0,9.449201193,10.03296133,13.50862075,10.0317994,12.48456693,0,7.337366997,0,10.2262034,9.892643287,0
6/7/05,9.56421357,9.985768752,13.21830236,9.447851287,7.162236597,12.66115629,0,13.39402571,0,12.65484214,6.775442195,6.722536123,14.77534956,7.968854141,11.24810162,10.27246784,0,9.466925457,10.01203255,13.48575416,10.04908289,12.52141523,0,7.437076702,0,10.17653315,9.846859255,0
6/8/05,9.582118159,10.09457592,13.36995233,9.413429964,7.183027413,12.71861393,0,13.06069021,0,12.77432174,6.787273985,6.684544018,14.79385366,7.98674306,11.23044387,10.0233122,0,9.477386398,9.976517334,13.54142215,9.921507197,12.51291576,0,7.40025472,0,10.11168427,9.955618863,0
6/9/05,9.554474372,10.00752475,13.28614017,9.376318561,7.212011854,12.69432212,0,12.73324983,0,12.71397339,6.711504667,6.650135766,14.77413672,8.010093914,11.31181969,10.01090089,0,9.494416479,10.04613912,13.61184906,9.871647467,12.57670697,0,7.433535539,0,10.02187754,9.833874233,0
6/10/05,9.605097895,10.06412103,13.19709077,9.394309222,7.267710624,12.8119963,0,13.0081047,0,12.79147368,6.721539457,6.716711082,14.88985954,8.02520846,11.29536131,10.15345724,0,9.496439664,10.05610791,13.61383067,10.20434324,12.66715187,0,7.496630967,0,10.03296389,9.905253833,0
6/13/05,9.643317406,10.00393,13.31075196,9.560194223,7.340255994,12.84176497,0,12.85173247,0,12.84289185,6.702562829,6.647821804,14.97265617,8.087803684,11.30305042,10.28418065,0,9.638118694,10.15347706,13.56868463,10.29367029,13.02047592,0,7.49529874,0,10.15718502,9.80420131,0
6/14/05,9.653035254,9.914942305,13.34979691,9.615671684,7.293798736,12.81113376,0,12.94825092,0,12.80797672,6.817057644,6.796623659,15.32286122,8.166567202,11.38022153,10.22316853,0,9.560753491,10.27405651,13.38292853,10.26885532,12.89288919,0,7.571442559,0,10.14206416,9.909077678,0
6/15/05,9.726003485,9.951576167,13.44960945,9.759254407,7.424799551,12.92359234,0,13.17455632,0,12.88890296,6.877843764,6.783140404,15.47293379,8.313566773,11.49496638,10.2566374,0,9.609878752,10.43080271,13.58241717,10.40398461,13.12962464,0,7.473363494,0,10.18064478,10.01819418,0
6/16/05,9.744184988,9.981529352,13.45495751,9.879425878,7.413927512,12.87123841,0,13.21095584,0,12.96966251,6.864712975,6.851509474,15.59953437,8.277139645,11.5232192,10.06367214,0,9.909316163,10.68182375,13.7037371,10.46041359,13.08151401,0,7.330165158,0,10.14230092,10.16720955,0
6/17/05,9.772425347,9.980384816,13.45630149,10.08212492,7.367153559,12.90527709,0,13.27688189,0,13.02349885,6.799648419,6.968656406,15.49484031,8.369416981,11.61736459,10.06768607,0,9.889414977,10.66023068,13.59874402,10.32203653,13.2048848,0,7.474954725,0,10.22846335,10.09035983,0
6/20/05,9.753094996,10.03778857,13.58687598,10.10652897,7.297582416,12.87415746,0,13.18391421,0,13.00139605,6.762832841,6.933914783,15.37948875,8.390464635,11.66502787,9.932629589,0,10.04926554,11.3343517,13.70505852,10.47493393,13.25049515,0,7.573205835,0,10.14241042,10.1084728,0
6/21/05,9.708107955,10.06082716,13.6954561,9.938737692,7.227883841,12.87461753,0,12.85230362,0,12.94399264,6.863428128,6.837566757,15.59405402,8.392964022,11.50790079,9.936322613,0,9.881482605,11.29792105,13.50310089,10.55423106,13.1219069,0,7.539568913,0,10.10498735,10.13269062,0
6/22/05,9.765199748,10.18659694,13.83922328,9.925789968,7.302726775,13.04542736,0,12.92194849,0,13.10025701,6.788867025,6.85048675,15.63437483,8.39156721,11.3891729,9.960363894,0,9.944717259,11.20256273,13.37147815,10.50406816,13.3516336,0,7.627705404,0,10.12438304,10.10510462,0
6/23/05,9.73041502,10.169836,13.76616212,9.938539442,7.356765165,13.07800968,0,12.93449284,0,13.12910836,6.849684823,6.685272241,15.42981614,7.991777374,11.18134875,9.711474908,0,9.803131277,11.32834738,13.48239122,10.34990882,13.21014218,0,7.576823612,0,10.10584422,10.15611554,0
6/24/05,9.662352098,10.09373271,13.7869395,9.95588546,7.264767075,13.051037,0,12.85402253,0,13.03163913,6.834335993,6.6382116,15.40508679,7.99024805,11.12723802,9.769773079,0,9.752403279,11.30523276,13.42584794,10.27135424,12.9386177,0,7.568307704,0,9.985776341,10.15443128,0
6/27/05,9.622405861,10.07697829,13.80287352,9.736114143,7.19351107,12.93502527,0,12.99183114,0,12.89649491,6.755814442,6.749449584,15.37975666,7.928782664,11.27375318,9.888562113,0,9.701438433,11.2402849,13.38687567,10.23448705,12.83274514,0,7.545577687,0,9.894167392,10.02847632,0
6/28/05,9.658136154,10.22668848,13.57790014,9.818935991,7.221640668,12.99352176,0,12.90631044,0,12.93443462,6.740659502,6.775116633,15.33872041,7.95961983,11.34896394,9.919468636,0,9.724704502,11.15015646,13.58818825,10.29845183,12.93169028,0,7.437734882,0,9.930787092,10.10967776,0
6/29/05,9.643854278,10.18333735,13.72202887,9.785367667,7.229971188,12.89673911,0,12.81492831,0,12.72243524,6.756664711,6.733478472,15.25957375,8.072025609,11.32961144,9.921806272,0,9.724285317,11.00448556,13.39418562,10.38008098,12.92894516,0,7.590708631,0,10.02157587,10.16060835,0
6/30/05,9.655646127,10.08779838,13.89465671,9.698857584,7.276010436,12.86130085,0,12.59603767,0,12.73364744,6.664372596,6.675145441,15.44781497,8.603980029,11.3416233,9.879429675,0,9.675057914,11.11616479,13.39184601,10.41446849,13.02400264,0,7.698746622,0,10.0258349,10.19304153,0
7/1/05,9.71104771,10.08512728,13.94954496,9.929460095,7.355969909,12.94757236,0,12.42441818,0,12.83712008,6.631253358,6.73136877,15.46956438,8.639316623,11.37744295,9.729218381,0,9.684588795,11.15664579,13.4857794,10.54673337,13.17413366,0,7.860289238,0,10.05673322,10.2760626,0
7/4/05,9.724594758,10.13978416,14.08940335,9.902604527,7.370427705,13.00982857,0,11.83352211,0,12.79357796,6.63741108,6.681063958,15.40346782,8.63499581,11.35728317,9.729377354,0,9.721332088,11.31485406,13.48328462,10.75671869,13.31098748,0,7.912623271,0,10.07587765,10.2694593,0
7/5/05,9.713716221,10.12271874,13.98369805,9.80503172,7.362249873,13.00496483,0,11.8601327,0,12.69526843,6.522054942,6.681781332,15.38576646,8.60262255,11.54175019,9.798499798,0,9.716063337,11.55249368,13.54823915,10.68481646,13.18835758,0,8.012511689,0,10.13431527,10.10558336,0
7/6/05,9.72625191,10.13367007,14.04324418,9.697443442,7.316236387,13.09270662,0,11.82875206,0,12.65974304,6.483846686,6.66434184,15.35534317,8.655742255,11.66719435,9.864026654,0,9.709216584,11.2650533,13.67793959,10.94243766,13.24141213,0,8.251192252,0,10.16898601,10.22322464,0
7/7/05,9.703159815,9.981845388,13.76320813,9.57675647,7.409587629,13.14593961,0,12.01578614,0,12.64502757,6.277856366,6.629950463,15.42268855,8.731010515,11.65512236,9.863731989,0,9.720495099,11.06580231,13.51277735,10.81861485,12.98599325,0,8.316553918,0,10.16121514,10.23086702,0
7/8/05,9.701092173,9.878860575,13.87520871,9.590959092,7.382672251,13.09657608,0,12.73855953,0,12.65464717,6.461571135,6.61601277,15.45020156,8.863760798,11.70533346,9.775727593,0,9.776208588,11.05627975,13.64849513,10.85921489,13.16781314,0,8.376272133,0,10.15668251,10.29796169,0
7/11/05,9.801744907,10.00606082,13.99166947,9.723660618,7.532961865,13.19638743,0,12.59417314,0,12.8898362,6.468233204,6.674426665,15.46767357,0,11.63822806,10.14847225,0,9.81462942,11.12428108,13.67427539,10.6899523,13.08374408,0,8.329344867,0,10.20305387,10.27510976,0
7/12/05,9.870825115,9.988537897,13.93783554,9.75393519,7.610471672,13.26928291,0,12.68808042,0,13.02696363,6.555746333,6.766296625,15.56230803,0,11.72054509,10.03408314,0,10.01394993,11.10975905,13.64757246,10.86231593,13.28697963,0,8.297081237,0,10.32916755,10.18862499,0
7/13/05,9.924558465,10.10990859,13.85216031,9.748124441,7.681016139,13.24219363,0,12.56287963,0,13.05127116,6.68446365,6.818191921,15.63784443,0,11.70515645,10.01566237,0,9.998429954,11.08728012,13.63915058,11.04204057,13.40576274,0,8.375290903,0,10.41802294,10.39915988,0
7/14/05,9.951072249,10.13996535,13.70900969,9.764235576,7.728911168,13.33312799,0,12.71542318,0,13.16276439,6.717020987,6.791678634,15.78914158,0,11.76871545,10.04342425,0,9.917118603,11.04960111,13.6173683,11.06626839,13.43810906,0,8.320078084,0,10.43951829,10.58354856,0
7/15/05,9.885425021,10.07783165,13.8839971,9.756749055,7.654419894,13.27462739,0,12.91163602,0,13.12365985,6.621625066,6.631870604,15.7478796,0,11.61650636,9.965159311,0,9.873029087,11.0437428,13.64678711,11.02006951,13.38295367,0,8.225565347,0,10.3926496,10.58573206,0
7/18/05,9.892926678,10.1053111,14.04015234,9.694419562,7.717207266,13.22501171,0,12.90700273,0,13.11914964,6.571117557,6.655632477,15.95924961,0,11.55424546,10.0880604,0,9.81664594,10.86409558,13.869116,10.84164809,13.24523908,0,8.059854261,0,10.43264648,10.59574719,0
7/19/05,9.958018228,10.15499476,14.06257058,9.698409259,7.819691645,13.24995907,0,12.76007466,0,13.11144692,6.54643098,6.676959667,16.21851229,0,11.77622599,10.0425978,0,9.893479895,10.99139714,14.24406534,11.06727604,13.45126505,0,8.065821538,0,10.43360672,10.75083404,0
7/20/05,9.995546663,10.27645558,14.09793646,9.783090493,7.831115776,13.36331084,0,13.10820318,0,13.11785816,6.568683687,6.761184046,16.13468451,0,11.6975537,10.11602628,0,9.892527377,11.02319167,14.14621788,11.11143762,13.29152023,0,8.137133113,0,10.43403123,10.803207,0
7/21/05,9.983504095,10.28373218,14.02365915,9.971947648,7.841603525,13.34254647,0,13.18088816,0,13.05293087,6.47026734,6.831805604,16.25060097,0,11.64366003,10.14397282,0,9.847868651,10.97005486,14.28667276,11.0927035,13.16369821,0,8.036070299,0,10.41080991,10.9107031,0
7/22/05,10.02812378,10.36421169,14.24261586,10.14415693,7.808531236,13.58513229,0,13.07735605,0,13.2655059,6.469940614,6.798054823,16.45799606,0,11.71145895,10.35302376,0,9.963954682,10.96034162,14.28376927,11.06529928,12.82766342,0,8.011237804,0,10.46518395,10.93539545,0
7/25/05,10.05958704,10.40595153,14.36216755,10.08151231,7.897699345,13.5926267,0,13.10259269,0,13.30588605,6.616373424,6.638159745,16.37686825,0,11.52235579,10.35307173,0,10.05493463,10.578564,14.2912821,11.24800478,12.93892082,0,8.003527618,0,10.54226805,10.93589171,0
7/26/05,10.03658535,10.38588814,14.41439056,10.16575505,7.887962206,13.54207853,0,13.09054522,0,13.18025814,6.585388844,6.691513349,16.46710978,0,11.48874055,10.37282494,0,10.06407857,10.47017679,14.34910966,11.23378363,13.01947922,0,7.915915333,0,10.44585986,10.7099089,0
7/27/05,10.0796935,10.46320138,14.54221836,10.11232781,7.917541459,13.47780098,0,13.241945,0,13.04966164,6.657199256,6.810959928,16.41959477,0,11.63595377,10.44496502,0,10.17819365,10.53332258,14.42397698,11.37844733,12.95317881,0,8.005044847,0,10.5146177,10.90203333,0
7/28/05,10.16740851,10.52043241,14.53417143,10.17165492,8.021979873,13.51419261,0,13.3922862,0,13.16152636,6.860164914,6.928329472,16.54993513,0,11.54632688,10.44960403,0,10.10452848,10.55805486,14.43902401,11.45374183,13.01489896,0,8.251567681,0,10.56253929,10.99426229,0
7/29/05,10.17462536,10.73442489,14.57045764,10.12809578,8.047065121,13.52357483,0,13.28682124,0,13.07745835,6.931771096,6.893751429,16.54413746,0,11.6665508,10.40849524,0,10.16764294,10.54942141,14.27572795,11.47527488,13.1650923,0,8.164082064,0,10.49358333,11.03470186,0
8/1/05,10.24644845,10.79408109,14.6157382,10.09639095,8.091599858,13.56759939,0,13.15190483,0,13.08763827,6.901784409,7.07110514,16.65978728,0,11.79373045,10.72020666,0,10.13829875,10.51096838,14.32855057,11.65026626,13.34748466,0,8.219518232,0,10.60499512,11.05907385,0
8/2/05,10.33590841,10.95430326,14.81860265,10.1894848,8.074331367,13.58444019,0,12.98567468,0,13.2316975,7.028662227,7.205713695,17.28328937,0,11.86793608,10.76979999,0,10.14297499,10.51266657,14.38332222,11.89380314,13.63803547,0,8.364645106,0,10.68607381,10.93180671,0
8/3/05,10.36023963,10.92185497,14.77648304,10.17653417,8.075791518,13.7430542,0,13.02993161,0,13.46823761,7.389954488,7.215798814,17.12602368,0,11.77848449,10.89533719,0,10.06867792,10.34132755,14.43978941,11.7064768,13.39814608,0,8.246092152,0,10.71362708,10.98759565,0
8/4/05,10.33401559,10.86852434,14.85092346,10.11447887,8.045504903,13.63658298,0,12.99122489,0,13.41062662,7.379909605,7.135332897,17.03091897,0,11.77065762,10.86731672,0,10.08701452,10.15484396,14.34688759,11.69550505,13.40834497,0,8.349987187,0,10.75587901,11.1597089,0
8/5/05,10.30365611,10.87962339,14.74087046,9.91574769,8.019492339,13.6358773,0,12.88482583,0,13.39361463,7.350713894,7.150487793,17.08872908,0,11.68990666,10.9062757,0,10.17639054,10.10695309,14.26606499,11.59198567,13.41840607,0,8.399064788,0,10.69738855,11.02035715,0
8/8/05,10.31759666,11.01111095,14.50803552,9.734953568,8.004967619,13.66009998,0,12.89444226,0,13.25079085,7.327701835,7.258553011,17.22497019,0,11.78755866,11.06757783,0,10.23351736,10.22727147,14.39459852,11.77813859,13.66611343,0,8.483676404,0,10.76693603,10.99033206,0
8/9/05,10.34276854,10.9943027,14.44561464,9.758122975,8.065612659,13.63665711,0,13.02315904,0,13.21406952,7.285565494,7.400485501,17.22244448,0,11.81981318,10.99985871,0,10.23438253,10.20993058,14.31511011,11.75560045,13.64951792,0,8.58368015,0,10.75984364,10.86822383,0
8/10/05,10.40882386,11.29382325,14.70959354,9.928529636,8.128682211,13.60622861,0,13.09203063,0,13.15064097,7.323512627,7.453013743,17.13712885,0,11.9271725,10.90075692,0,10.28439021,10.14369683,14.40039759,11.52219115,13.48194633,0,8.645411905,0,10.91956284,10.92673459,0
8/11/05,10.43701459,11.30213931,14.85550153,9.819767543,8.274843593,13.55597763,0,13.19716555,0,13.18753806,7.2922284,7.429881284,17.03048422,0,11.92592847,11.06745065,0,10.35163254,9.957084731,14.31141025,11.39885714,13.42907126,0,8.456968343,0,10.87846295,10.74113053,0
8/12/05,10.4279971,11.34751002,14.76133596,9.669589825,8.342172527,13.56208188,0,13.32398861,0,13.15393108,7.301859675,7.46059015,16.88374898,0,11.83759546,10.82626806,0,10.34038881,9.946751114,14.14052945,11.15877048,13.3328293,0,8.26219353,0,10.87700755,10.37155174,0
8/15/05,10.38050813,11.38905989,14.74921154,9.388536529,8.332236699,13.43388345,0,13.10472904,0,12.90004018,7.262550829,7.374772287,16.85893666,0,11.91834162,10.98584594,0,10.16256376,9.957032208,14.11694417,11.29043337,13.3294416,0,8.381864249,0,10.9635293,10.33984752,0
8/16/05,10.32608237,11.324447,14.70662125,9.320994318,8.216693794,13.38036514,0,13.02112484,0,12.92072649,7.172207327,7.278418422,16.85054049,0,11.70054823,11.13580152,0,10.21589878,10.02687813,14.05440903,11.53974564,13.50490822,0,8.58897598,0,10.87862907,10.40462741,0
8/17/05,10.29640885,11.24088483,14.88541073,9.317754867,8.191411698,13.35898788,0,13.05149302,0,12.92161714,7.094556659,7.233368759,16.92466141,0,11.7123561,11.2970561,0,10.16635672,10.15878311,14.02442421,11.40476836,13.3739018,0,8.671856014,0,10.71272647,10.24706359,0
8/18/05,10.23951621,10.92587473,14.77126489,9.196852661,8.039847192,13.30300683,0,13.02174355,0,12.85883587,7.680428213,7.190691179,16.82094954,0,11.76962696,10.70812633,0,10.13481054,9.980918652,14.11262528,11.35508722,13.17923972,0,8.661977981,0,10.68477028,10.28120784,0
8/19/05,10.20380166,10.71980077,14.69874031,9.077864852,8.007772516,13.32061731,0,12.97191466,0,12.77341024,7.789649461,7.075987144,16.64651904,0,11.79404311,10.67270736,0,10.11762571,9.977721833,14.20499989,11.13764889,13.12333702,0,8.768036112,0,10.76846113,10.43952294,0
8/22/05,10.29995915,10.90763219,14.62057416,9.00816693,8.204709386,13.26996041,0,12.94978684,0,12.89243244,7.776634584,7.224239942,16.61222858,0,11.86509221,10.71660086,0,10.19486211,9.815827391,14.12558083,11.33422221,13.1603788,0,8.777604035,0,10.77835167,10.55967888,0
8/23/05,10.26265115,10.73379814,14.35463791,8.903277991,8.221205892,13.25587671,0,12.83060956,0,12.87887292,7.786003342,7.117351369,16.85786845,0,11.81202858,10.56103044,0,10.20521211,9.943874162,14.02829518,11.48084259,13.12416217,0,8.815929638,0,10.79779049,10.67583208,0
8/24/05,10.18483196,10.60216224,14.30062481,8.680136493,8.053097712,13.24446008,0,12.67986309,0,12.75927754,7.810214415,7.158062318,16.90975311,0,11.71517286,10.61889295,0,10.30132638,10.28063402,13.84335582,11.62308002,13.11990689,0,8.771531178,0,10.71079942,10.72946854,0
8/25/05,10.20547259,10.62296762,14.38318131,8.822660419,8.059988701,13.15941596,0,12.69142537,0,12.69676312,7.748255566,7.262958185,16.8750835,0,11.70425742,10.65920516,0,10.38487192,10.33644461,13.78398852,11.54039713,13.0770762,0,8.907868018,0,10.66558421,10.87982075,0
8/26/05,10.17305654,10.76123573,14.42803151,8.714544648,7.958075357,13.17535285,0,12.71441013,0,12.73594724,7.799803576,7.138659684,16.83271065,0,11.59388915,10.74641592,0,10.39469506,10.32799027,13.74915107,11.67153179,13.21997735,0,9.018129386,0,10.57032024,10.96410612,0
8/29/05,10.08886456,10.60562194,14.33674728,8.196218238,7.802297081,13.08601955,0,12.69096948,0,12.49224182,7.755259625,7.201096931,16.55723019,0,11.5212635,10.84320861,0,10.33105483,10.68026522,13.52154023,11.69268473,13.34394796,0,9.133343481,0,10.59996314,10.88269387,0
8/30/05,10.10431792,10.6225714,14.53692709,8.661376899,7.871807749,13.09858737,0,12.80239837,0,12.37339281,7.759855766,7.24966274,16.47295109,0,11.31566918,10.94193474,0,10.50611338,10.54405686,13.62696289,11.95332106,13.45566531,0,9.146558483,0,10.57088629,10.81736574,0
8/31/05,10.17162392,10.48249865,14.64922895,8.774790485,7.942417458,13.12745063,0,12.67391969,0,12.44341022,7.588525786,7.363622784,16.48518198,0,11.54189336,10.76899318,0,10.58428021,10.4815837,13.74003966,11.90153532,13.48738201,0,9.29579254,0,10.67077174,11.12547289,0
9/1/05,10.30146874,10.68921554,14.78833396,8.628933807,8.079059766,13.11452602,0,12.63146813,0,12.48827027,7.75642881,7.382627128,16.38561742,0,11.75037326,11.09149795,0,10.77557193,10.65725854,13.89719183,12.04037045,13.90196516,0,9.400853122,0,10.90716336,11.57275929,0
