,EM (Emerging Markets),China,India,Indonesia,Korea,Malaysia -EM,Pakistan,Philippines,Sri Lanka,Taiwan,Thailand,Brazil,Chile,Colombia,Mexico,Peru,Venezuela,Czech Republic,Egypt,Greece,Hungary,Poland,Qatar,Russia,Russia ADR/GDR Index,South Africa,Turkey,United Arab Emirates
3/3/10,966.434487,62.239901,468.135279,632.834211,317.692787,348.28471,82.451283,267.098865,161.022016,244.826578,231.158513,3486.800711,2072.064076,857.658116,5179.297298,1186.657106,#N/A,539.272457,863.232161,356.916746,734.96851,889.535596,596.968023,805.10814,488.595553,462.609139,493.423184,196.834413
3/4/10,961.340622,61.107461,467.573396,632.303952,317.195592,347.461755,83.494947,261.077988,161.345883,242.66753,229.638844,3467.624672,2090.874425,849.816028,5146.353565,1184.101859,#N/A,535.208864,863.091834,360.660011,732.623682,887.072579,593.573117,807.613066,489.282604,466.344062,486.285797,198.391907
3/5/10,974.922581,61.818167,470.880759,638.923088,321.564782,352.143639,84.445764,266.699264,161.690015,246.247846,227.939567,3543.43738,2145.266225,858.50163,5212.26668,1210.499358,#N/A,539.653381,863.091834,369.159381,758.150274,902.127708,593.89957,827.42778,498.980016,469.325751,499.482648,198.391907
3/8/10,986.079501,63.172412,474.600873,659.665418,329.272096,360.665182,85.439902,270.795103,161.28954,250.296757,226.881756,3514.574111,2154.87485,867.451137,5240.211528,1215.281682,#N/A,543.399699,865.155982,371.550497,766.601172,913.780768,599.395178,828.937784,502.695974,475.543057,508.852415,210.791998
3/9/10,986.152943,63.279213,471.418638,668.719876,328.583205,358.788845,85.840293,271.602963,160.509635,250.773349,226.197762,3551.800983,2131.646984,862.841357,5240.289715,1203.198894,#N/A,542.618013,857.553975,369.145505,761.036886,904.400278,598.887213,827.494485,496.47533,472.937556,503.516585,214.582342
3/10/10,993.442816,63.476631,475.41725,670.328184,329.570295,363.659468,85.821583,272.505316,160.07356,251.657262,226.229635,3621.376042,2126.082051,866.821542,5277.195105,1201.026357,#N/A,550.179261,868.347947,382.445483,786.51306,913.931003,595.04282,830.45254,498.884225,475.457238,503.333069,216.99711
3/11/10,989.831583,63.471332,474.249602,670.605926,327.313424,362.523515,87.010735,272.091906,161.336676,250.317287,228.35194,3614.486113,2122.478783,863.713545,5278.330496,1202.513416,#N/A,552.905564,868.083672,379.881506,786.018265,907.324764,593.67741,825.750143,496.789246,468.114702,499.164987,219.734188
3/12/10,992.680657,63.372543,476.048431,668.309349,329.442048,360.596728,88.032623,267.397316,161.615216,250.337694,232.726295,3595.867685,2125.669737,863.511702,5295.485191,1212.182159,#N/A,558.675424,868.083672,379.657714,807.781642,918.079195,593.636622,840.322571,503.686859,475.841869,498.890974,219.734188
3/15/10,983.036253,62.66969,474.283083,667.455753,324.875257,355.894336,88.215575,267.139352,162.99635,245.856571,233.110706,3580.526868,2114.16018,860.879927,5290.428024,1201.95262,#N/A,551.364283,817.088162,378.171828,804.415747,902.92,601.805538,825.300401,494.690714,472.649921,495.447792,226.013731
3/16/10,991.483196,62.530137,481.179378,667.455753,325.309105,356.144883,87.64815,268.372102,162.726979,247.660519,239.976155,3637.291599,2099.542413,866.699265,5333.000526,1236.461345,#N/A,565.149695,831.855224,380.389523,844.401043,931.299685,610.855748,841.132256,503.212958,479.08189,510.71367,230.329477
3/17/10,1005.765827,63.674249,486.10904,701.074508,334.319552,360.021522,87.341138,269.19642,162.098309,253.587724,245.490797,3621.710739,2079.285099,879.943003,5372.385638,1247.020304,#N/A,571.247065,844.104059,374.217183,844.51465,941.889351,629.676863,850.117237,508.180283,489.750372,524.726308,225.825768
3/18/10,1001.507499,63.550783,485.889615,691.952746,330.908689,359.156579,87.016713,270.568024,163.048967,254.370227,242.838742,3567.263634,2076.097441,877.095191,5409.592958,1228.926605,#N/A,562.011221,851.589237,354.603096,843.141163,921.971246,630.554165,839.915386,501.112999,496.476575,511.907249,225.674151
3/19/10,997.940462,63.759664,486.162659,695.016589,333.566538,357.138344,86.748762,271.56439,164.652681,254.237652,248.688343,3508.225531,2047.230391,862.306835,5378.400718,1201.322901,#N/A,553.570812,851.589237,359.741618,816.779952,915.072885,630.164587,831.975823,495.046347,489.911202,510.178487,225.69323
3/22/10,989.925886,62.551103,479.400769,678.768162,329.794375,354.716135,86.36396,268.868979,163.577803,250.884149,247.252308,3513.079404,2036.643401,862.216366,5381.09963,1202.793636,#N/A,548.868224,836.499222,351.469138,829.598944,911.708796,635.490811,826.21674,493.90741,490.431837,510.945139,229.122595
3/23/10,994.116175,62.423886,481.838751,684.267967,331.922069,358.316745,86.36396,274.213881,163.628955,249.867003,250.947036,3559.688591,2037.003234,869.977405,5452.775207,1214.552798,#N/A,544.82211,851.382576,358.932331,838.258569,921.792327,637.018049,824.470104,491.461482,487.629099,516.791477,229.379423
3/24/10,992.002346,62.496414,481.838751,699.546695,332.068441,359.689447,88.471522,276.88046,163.822615,250.401355,252.751404,3528.976394,2028.755571,860.592869,5422.288064,1188.59662,#N/A,536.861458,858.416913,356.993865,841.659744,904.482141,636.060261,816.164071,484.753514,483.40471,524.763809,228.943509
3/25/10,989.952148,62.055716,485.59302,706.940575,332.215603,360.510383,88.539009,278.259918,169.514169,250.845186,252.445993,3473.404647,2023.339731,861.587875,5432.367352,1179.188171,#N/A,543.502171,865.904522,356.86014,868.13667,925.086095,640.340097,817.237838,486.313076,478.646512,547.418118,239.946041
3/26/10,993.078349,62.708819,490.86608,711.557948,335.061765,362.836035,88.115809,279.748853,176.178228,252.021151,250.130128,3454.76804,2006.358521,852.690847,5402.734937,1199.970059,#N/A,546.388214,865.904522,377.716427,849.587164,920.73922,640.252144,819.764183,489.810027,478.256521,542.542622,239.946041
3/29/10,1003.666032,63.482982,494.666294,706.572303,335.26727,368.126072,87.257009,280.028985,176.178228,254.599281,246.336009,3528.856167,2008.17352,857.224714,5494.648233,1222.268514,#N/A,544.845931,878.257614,376.391364,841.868662,927.258949,639.545254,836.434507,501.023292,482.396671,545.372254,242.394411
3/30/10,1009.330982,64.089011,489.602077,705.953209,338.218645,368.706269,86.939271,282.065453,174.726302,255.324019,252.622965,3565.104506,2044.2133,859.990448,5517.779124,1217.412562,#N/A,545.403711,873.027025,366.224332,831.140342,934.209587,642.787329,843.377675,506.651828,483.768157,546.26865,243.992411
3/31/10,1010.333899,63.783412,490.844449,697.961141,336.234387,369.877871,88.127335,278.524414,174.005271,254.036464,254.260041,3606.029735,2052.778374,870.080005,5534.482364,1218.867927,#N/A,543.451254,868.565908,363.228636,836.361023,940.682738,643.148639,848.846472,510.259439,486.918168,548.190908,242.69029
4/1/10,1027.274011,64.998273,495.241007,714.921232,344.420734,372.609727,88.328102,278.524414,176.195755,257.100377,258.194947,3675.187155,2085.925977,871.917627,5541.473696,1260.923505,#N/A,554.646273,875.955677,369.271708,864.564033,969.785672,644.299817,871.800953,524.110192,493.863756,560.922792,243.642102
4/2/10,1028.537529,65.000905,495.241007,714.921232,346.800083,374.029089,90.06105,278.524414,176.195755,257.364904,257.798963,3675.187155,2085.925977,871.917627,5541.473696,1260.923505,#N/A,555.451141,875.955677,369.271708,868.586663,969.785672,644.299817,871.89635,524.110192,493.863756,564.25475,243.642102
4/5/10,1036.616741,65.010456,507.763592,734.138381,349.869874,378.872594,90.624109,282.487595,176.565953,257.364904,259.519824,3704.333537,2112.087647,881.249147,5639.003902,1289.619445,#N/A,554.090685,875.955677,368.426099,867.90843,967.431575,654.895179,879.487396,524.828607,497.241682,571.630806,243.406021
4/6/10,1039.265631,65.017787,507.164429,732.534705,349.578899,381.490044,90.823476,287.975015,176.819893,260.815839,259.519824,3693.649811,2119.528238,885.665478,5664.673294,1293.596211,#N/A,553.20257,901.691755,354.684802,867.963536,969.965666,656.35821,881.448153,532.103228,502.997809,570.530998,243.860486
4/7/10,1042.988162,66.590525,506.678851,731.294766,349.67859,382.072182,91.893293,290.731546,180.214564,262.562446,264.081055,3674.743396,2130.768871,892.227546,5628.214063,1301.876806,#N/A,557.007233,911.729663,342.48981,862.604021,964.146321,660.703097,869.486231,526.840138,505.191947,577.059549,241.210493
4/8/10,1036.311402,66.200101,501.762671,712.269669,350.418247,379.172741,91.95163,287.917456,180.028097,259.748579,252.327234,3683.617683,2117.261709,885.812899,5591.518916,1303.535986,#N/A,547.738318,926.409413,328.388808,828.987541,945.460215,663.923941,863.816022,521.993922,498.347085,573.507456,237.3052
4/9/10,1043.99727,67.038245,509.085704,711.244473,349.519491,380.790289,91.876526,287.917456,180.028097,261.336417,253.892863,3686.379767,2128.207839,887.495835,5662.646204,1305.649069,#N/A,556.226119,926.409413,345.946474,862.370063,957.548713,663.732517,879.841593,530.180676,502.914106,586.798867,237.299536
4/12/10,1041.376696,66.442338,505.13294,723.788798,346.398114,380.251802,91.163536,292.885416,179.562377,262.254965,242.428256,3670.375344,2116.594409,886.084518,5674.719986,1308.71966,#N/A,567.633998,966.230426,364.475066,880.206515,981.380472,674.665206,888.287341,534.166592,502.442741,585.281192,246.731943
4/13/10,1033.80644,65.994894,503.877794,723.335406,343.838858,377.188856,90.709583,292.014973,179.562377,259.002472,242.428256,3660.59365,2110.347991,883.075482,5656.894376,1289.407392,#N/A,568.434081,952.80564,352.671933,867.366494,979.320265,679.69494,882.533182,530.053011,491.457813,576.107225,246.280395
4/14/10,1046.443869,66.068876,503.877794,723.099785,352.902097,380.839902,91.129713,290.971338,179.562377,262.083132,242.428256,3726.276794,2122.856635,890.525583,5723.631032,1289.233048,#N/A,575.226421,973.160865,347.363439,882.066577,997.049392,674.053758,904.324191,543.765803,496.712031,594.667584,245.233422
4/15/10,1047.513338,66.044937,500.666603,726.184904,356.087369,382.575114,91.891851,290.870392,180.174983,265.200225,242.428256,3703.672572,2094.378475,887.210068,5718.207368,1272.307571,#N/A,575.758195,970.527804,354.756982,871.993861,992.205208,665.713362,909.208408,548.47078,499.863013,593.268077,244.195531
4/16/10,1032.083182,64.888505,500.224702,720.547262,353.085693,381.658864,91.841558,289.997285,179.898398,262.509511,236.641464,3618.398368,2072.648991,875.561929,5645.252091,1239.006899,#N/A,572.350658,970.527804,346.049287,851.344668,978.483827,665.466581,886.5963,533.834329,487.10037,580.140219,244.189682
4/19/10,1011.290081,63.332765,489.273571,708.515934,344.001832,376.228799,91.724308,282.91625,180.6143,254.480923,232.777171,3595.185377,2068.793682,866.260501,5565.614415,1230.572719,#N/A,562.555236,942.051724,335.659906,818.92987,948.144661,653.408931,861.788541,517.848896,476.914555,575.112872,233.651206
4/20/10,1022.862616,64.295875,494.045581,725.047655,346.387548,380.5386,91.261378,278.271922,180.278007,256.345265,248.610684,3624.626296,2073.847241,878.396638,5652.363119,1216.133129,#N/A,557.356466,959.490016,339.099782,820.60917,965.877881,657.840237,872.224308,524.152388,484.653471,584.949014,233.928297
4/21/10,1026.891192,64.083952,495.07952,732.052401,356.182268,381.166184,90.799415,284.530238,178.247968,259.586192,246.602581,3624.626296,2083.872803,879.728693,5612.401929,1213.633215,#N/A,556.761346,966.899666,331.69572,828.629272,954.240638,664.535748,865.96283,520.989306,483.845666,580.461829,235.981755
4/22/10,1020.67401,63.832788,497.175477,735.503834,354.038716,381.767875,91.010146,288.248037,176.354443,258.928225,245.793298,3590.640022,2093.517613,880.478746,5629.846481,1227.044615,#N/A,548.497877,950.484519,314.942396,814.655386,920.118441,671.180795,849.210888,510.549114,474.400531,579.508613,238.603893
4/23/10,1024.070611,63.420332,500.709167,734.826663,353.370522,382.153098,90.622084,290.024478,176.591612,260.262289,243.003916,3598.053758,2090.599896,886.56227,5680.311221,1235.02495,#N/A,556.077412,950.452759,316.435439,841.784541,935.15055,671.411378,866.385174,521.080493,481.235387,580.934291,238.595344
4/26/10,1035.216185,64.445484,503.316135,739.484341,358.450586,383.994855,90.333232,294.418242,175.705328,266.356264,246.900397,3597.602374,2092.87863,888.399299,5681.002256,1219.185186,#N/A,560.966498,963.45248,307.47359,861.960432,954.974103,675.471796,875.42066,529.35526,492.696184,590.130777,238.346738
4/27/10,1020.236199,63.47524,501.220059,734.462698,355.812549,383.406603,90.500242,294.271561,175.864767,265.947621,244.729892,3464.029411,2072.015592,873.758768,5510.82176,1203.057683,#N/A,555.506287,964.696939,286.552171,845.731896,931.020775,675.838244,859.719316,521.235799,490.509431,575.838142,236.065135
4/28/10,1005.270714,62.649798,489.945488,719.188447,350.048897,377.444157,90.374845,288.879491,175.864767,262.293633,238.987726,3458.071451,2062.410457,859.391908,5466.999838,1216.148008,#N/A,543.005326,949.497329,286.667873,803.285179,900.601627,669.834093,838.059151,507.176714,477.109805,569.574371,231.316343
4/29/10,1014.080985,62.121067,494.931698,726.335342,350.007824,381.187864,89.542915,290.100645,176.347396,260.640747,240.542881,3579.747993,2086.964764,864.93137,5526.175459,1233.993058,#N/A,545.513324,941.976606,312.567698,832.035974,927.480276,669.897115,855.021442,518.303486,487.45423,582.142663,234.521658
4/30/10,1020.033087,63.409439,499.760105,740.036274,355.12829,385.400298,89.211579,291.750614,176.555095,260.501708,244.236718,3557.717816,2109.280998,872.156759,5528.081243,1221.770448,#N/A,544.963286,941.976606,321.583435,831.941553,934.803514,669.897115,842.239734,511.11794,489.836231,583.635391,234.521658
5/3/10,1008.313626,62.474331,492.511847,738.036486,347.147704,382.514187,89.145179,291.750614,181.674277,258.356538,244.236718,3498.145042,2105.005836,874.760676,5545.121649,1210.086527,#N/A,542.27066,926.138493,315.131301,812.798755,926.688873,669.62322,840.97852,511.601577,486.695133,573.32061,235.386367
5/4/10,990.641674,62.198956,484.109003,735.061739,347.814899,380.830059,89.959999,290.170802,183.219298,257.82234,258.60678,3344.585936,2078.494155,863.693546,5350.466695,1177.196496,#N/A,524.086239,929.461133,287.827156,757.391421,864.750349,669.594908,809.77394,491.883097,468.468096,556.435079,234.477331
5/5/10,970.244009,60.51125,478.518077,697.607591,347.814899,376.52811,90.603397,279.030819,184.49254,249.28729,258.60678,3289.74553,2043.496133,838.041887,5219.66301,1171.524377,#N/A,494.603615,904.933209,272.708319,719.202748,821.579596,658.529485,788.963764,472.065458,457.521615,543.452152,231.365405
5/6/10,948.535458,59.46719,471.118611,682.798529,333.057528,371.934609,90.084395,276.359981,183.793242,244.071456,252.251788,3199.389312,2021.663669,811.522366,5083.852131,1150.711846,#N/A,482.069145,893.38613,271.372446,688.706564,798.6524,654.869904,768.615176,461.666054,453.65213,530.670206,230.460982
5/7/10,927.037424,59.003294,462.022482,662.795512,321.658259,370.145665,87.482663,272.142874,181.971189,243.361426,246.653398,3108.373596,1979.113984,810.822582,4992.722963,1144.387043,#N/A,481.996459,893.570043,262.427606,638.941441,766.057847,654.824936,725.983597,433.919609,436.482677,493.442668,230.455416
5/10/10,967.228887,60.626284,485.437652,703.892445,334.055619,378.735178,87.866964,272.142874,180.015223,247.644657,250.101001,3333.008987,2049.814692,839.993596,5314.179911,1218.021791,#N/A,516.728238,875.265819,293.318264,751.729545,851.632573,651.333039,742.615139,476.311627,464.659574,544.364032,233.924248
5/11/10,958.826706,59.868086,475.400474,691.282433,330.511767,379.342862,87.637543,284.112599,179.023857,244.925814,246.525894,3296.476357,2045.887698,846.314224,5285.559891,1242.119122,#N/A,506.699366,853.816299,280.739297,716.290213,835.18229,652.385304,763.665765,462.422877,461.607112,540.833285,229.396462
5/12/10,968.004236,59.743227,480.134997,698.798445,326.823186,381.016041,87.224471,284.589408,179.818095,244.209452,247.948454,3344.68873,2070.363538,859.534979,5376.294526,1272.946874,#N/A,509.668143,856.221317,282.860909,728.354392,852.7048,649.900602,801.024243,482.75923,479.988602,559.065374,230.717802
5/13/10,975.562772,60.781968,483.046109,698.798445,338.006316,382.528728,87.820688,289.791024,180.575573,249.937821,244.600937,3323.387918,2049.246102,865.961847,5404.580201,1253.583715,#N/A,501.165765,866.596478,273.792081,734.395931,844.742122,651.247502,790.921708,477.090846,476.235504,562.315113,230.601346
5/14/10,959.814937,60.079994,473.356506,701.518651,337.704133,381.437355,87.676091,290.421435,180.357177,249.550214,243.974705,3225.595633,2023.87874,857.520551,5239.165548,1235.50268,#N/A,484.491193,866.489637,260.233161,695.89679,801.062866,651.04185,768.740434,462.969591,461.344887,534.877195,230.595779
5/17/10,939.739557,58.252064,465.364735,689.31922,322.289542,375.982763,85.228412,284.99687,178.518458,242.475051,237.968632,3183.07458,2023.243678,849.530019,5159.38067,1221.291059,#N/A,483.143885,831.295742,254.345029,680.997429,807.255418,638.96326,763.987889,462.182043,461.606107,536.318049,226.413614
5/18/10,939.77526,59.082894,464.805761,696.753945,322.157058,376.164206,86.002838,282.985945,178.991151,241.68913,240.446825,3113.21309,1997.056155,843.536037,5129.31344,1217.294788,#N/A,489.469528,847.187882,253.448307,691.616333,817.079326,644.143106,771.233337,466.670478,464.913868,545.054106,228.609759
5/19/10,910.54963,57.511808,443.998118,662.781454,314.498686,365.415802,86.015433,277.011472,176.861231,238.963029,242.421601,2979.260532,1964.939932,821.895396,4972.093147,1187.017298,#N/A,476.164927,809.707142,255.089229,655.46221,766.932762,629.270064,738.317899,446.05884,442.704702,528.873374,224.323375
5/20/10,882.420484,56.955434,441.736231,647.279119,301.353966,361.90596,85.470456,272.719772,176.0819,234.485424,242.421601,2820.239331,1928.205639,807.966934,4790.666211,1149.101581,#N/A,467.742497,801.840441,244.935874,634.864182,735.228888,628.413907,691.873808,420.590934,419.386012,503.174792,224.056531
5/21/10,886.657404,56.955715,438.038072,630.642276,301.353966,351.737095,83.8873,267.112405,175.133414,229.448779,242.421601,2936.957417,1950.191616,816.827781,4877.744188,1186.227183,#N/A,474.648748,801.846998,252.40502,646.612759,763.985653,628.45705,699.09103,423.72886,423.000853,506.057522,224.056531
5/24/10,891.499245,57.894275,439.082213,623.424379,298.499092,348.476246,82.10097,269.558352,174.375964,232.283259,233.80352,2952.779318,1952.433403,833.677132,4918.264925,1176.466791,#N/A,475.867488,788.979759,248.806987,639.91956,762.13345,616.419745,702.443245,428.347173,435.104176,511.78101,216.948439
5/25/10,855.52341,55.314516,420.146482,597.295765,282.552017,337.371083,79.452133,259.82237,172.863617,224.398674,225.376591,2852.698874,1919.696318,818.470157,4797.374554,1191.344662,#N/A,449.374823,741.666235,237.546241,589.060191,723.2213,591.87914,656.44327,401.137439,418.115856,482.48298,204.013855
5/26/10,883.18146,56.748156,434.307655,645.304414,284.597151,340.956389,80.652376,266.266349,174.741283,226.94251,228.06234,2963.150852,1981.572348,847.799364,5006.173234,1191.161438,#N/A,460.449239,773.75715,246.93593,598.085233,767.528293,595.936715,704.252561,427.489255,453.435071,507.74864,207.10164
5/27/10,904.181511,57.815783,441.30971,655.219735,296.140838,349.114851,79.023201,267.920346,174.741283,229.564812,229.336949,3069.697997,2014.769318,848.636639,5149.757083,1256.34882,#N/A,460.823488,789.555838,243.259158,639.826435,780.181493,594.71135,730.442994,447.308306,456.175004,512.063657,208.182886
5/28/10,917.046585,59.092035,457.385201,655.219735,306.643499,349.114851,79.437222,276.570776,174.741283,232.349113,229.336949,3079.06978,2042.227884,859.834882,5076.429886,1251.573051,#N/A,470.850559,789.555838,241.823434,642.843687,795.779926,594.588872,732.594861,449.278039,457.511735,519.634411,208.182886
5/31/10,926.403979,59.294633,458.966627,683.310637,307.696939,358.089028,77.632308,277.513351,176.539191,234.914186,237.251845,3170.135223,2062.077355,857.136712,5162.430971,1251.573051,#N/A,478.933984,817.678446,238.55746,644.667517,794.682344,602.907795,738.477219,449.278039,453.78152,510.927832,205.368156
6/1/10,907.132234,57.963613,440.529318,659.525009,301.716276,351.897184,77.553976,274.60126,177.808596,230.236224,231.028192,3091.819768,2024.645477,858.707886,5050.220347,1226.851645,#N/A,470.047241,803.911448,235.997889,633.228125,776.526814,606.555389,730.612902,448.259036,452.193567,509.044268,197.022132
6/2/10,908.554167,57.652848,445.835644,661.280292,301.716276,351.298871,79.4813,275.013549,181.460974,226.571849,233.359694,3122.835955,2037.680631,864.379919,5074.350633,1270.472375,#N/A,469.705613,800.814774,235.588917,639.73731,772.541977,598.382443,739.667284,454.7856,452.79682,513.913159,198.633215
6/3/10,924.668501,58.740218,457.040816,684.409845,312.595448,359.979226,80.743158,284.828677,184.849214,233.222554,240.029224,3147.640803,2042.531617,866.752163,5116.204831,1262.442449,#N/A,479.952775,808.820996,242.114749,624.42072,775.817659,604.975951,746.050984,457.832732,451.470112,516.866104,199.394691
6/4/10,913.485964,58.738782,456.860837,687.276956,312.803113,359.011303,80.93083,285.3735,187.321733,231.906682,241.796992,3057.996031,2004.920933,854.738275,5030.275235,1222.178284,#N/A,462.705,808.820996,224.828082,567.310934,731.942014,605.125544,728.131179,448.283099,436.153586,504.690977,199.394691
6/7/10,889.655155,57.408896,445.40976,662.783334,299.567307,350.569839,82.379435,273.867384,193.634343,223.904073,236.942944,2980.910669,1985.746389,855.28225,4945.434544,1213.13309,#N/A,447.310963,780.833355,208.355871,564.211544,722.029532,601.004687,713.046916,436.243753,428.313945,499.822358,194.671488
6/8/10,891.115558,57.55232,442.828434,670.402727,301.965852,351.005692,81.803365,276.429563,193.681371,223.123678,235.215122,3003.778538,1987.504332,852.207439,4998.077644,1254.133681,#N/A,448.455137,781.109992,208.58634,565.955772,724.637811,605.716695,701.275808,428.92422,428.437754,492.957312,193.367761
6/9/10,895.214762,57.833796,443.209053,671.237425,296.673103,352.978469,81.312364,274.287314,194.970011,221.006044,238.10079,3045.584408,2018.111045,869.680254,5069.717106,1266.482755,#N/A,451.017384,784.455308,219.147228,570.666923,741.041573,604.635549,712.713901,434.578762,437.537307,503.844229,193.982978
6/10/10,906.976429,57.909784,450.395678,665.297481,296.972402,355.197071,78.730911,270.723754,196.286854,224.637036,239.202903,3145.747387,2060.670555,875.220135,5202.967148,1312.799559,#N/A,464.261618,770.639915,221.343469,584.265143,759.760985,608.115172,725.414945,443.065526,442.311795,511.564771,193.5122
6/11/10,917.176783,58.757621,455.413515,676.007673,303.36737,357.690731,79.425308,274.567583,197.320118,228.87404,241.254624,3186.508648,2074.992782,876.737656,5263.735523,1319.203303,#N/A,465.178222,770.639915,224.364713,583.970555,755.884711,607.781204,722.564773,443.050057,438.348716,518.091935,193.516752
6/14/10,930.295523,59.515381,466.099837,685.762537,312.296024,361.994487,77.036105,274.567583,199.682828,232.438572,244.010231,3181.336499,2092.659803,876.419074,5312.981472,1314.794372,#N/A,477.088427,777.466053,237.63002,602.699514,780.741291,624.029091,722.945156,449.629697,451.831244,527.074589,195.999627
6/15/10,937.677367,59.598743,467.526339,687.376302,310.842002,360.390411,76.85318,276.992933,200.126138,234.272277,242.768363,3235.908107,2124.319367,882.042841,5379.512511,1349.233368,#N/A,478.171522,775.607433,235.005925,605.801403,779.940599,620.152618,748.040804,456.149315,458.571143,534.009999,194.284043
6/16/10,943.3603,59.602164,468.774326,696.565806,318.211582,362.78081,78.587201,279.567394,200.833399,234.272277,246.906978,3261.471903,2152.708211,891.342778,5390.262578,1345.147216,#N/A,477.126196,783.638832,233.539936,604.916644,776.833408,624.345825,748.906178,455.693145,459.640862,535.363872,193.424814
6/17/10,947.20372,60.070048,474.835258,702.963881,317.688113,362.485323,80.79812,279.05008,200.852335,236.301281,246.394593,3257.735279,2168.593664,894.276224,5388.122712,1333.381909,#N/A,480.031212,791.66279,232.114245,605.27428,769.653466,622.024232,746.706671,451.261341,465.193519,541.799126,194.276513
6/18/10,953.481232,60.437181,475.09733,721.300667,321.047729,368.420041,80.17773,282.010134,200.852335,236.581923,246.583807,3274.293704,2188.155853,903.628403,5419.809814,1333.923438,#N/A,486.342037,791.66279,236.371413,608.689989,779.392659,621.981519,751.869473,452.560688,469.364158,545.242991,194.281044
6/21/10,978.59218,62.771737,487.708877,730.525795,334.868541,380.404978,80.625758,287.17351,202.522864,244.34816,253.502675,3318.652778,2187.340445,905.169463,5461.507394,1348.220491,#N/A,490.628055,811.264699,244.473491,629.347682,792.233896,633.873344,776.644464,469.473306,472.889782,550.035796,207.363419
6/22/10,967.612038,62.359082,479.091312,728.903416,329.6774,374.589611,81.162841,285.880321,201.577362,242.225296,251.592771,3303.552389,2154.945836,909.253906,5361.607482,1316.396299,#N/A,482.788961,785.412452,235.521908,616.653377,777.704964,630.812826,762.143303,459.681374,466.278871,544.265799,203.836269
6/23/10,960.20692,62.246665,481.396748,723.818111,326.583281,374.003781,81.295987,284.276512,199.269059,239.617765,251.996958,3254.057031,2152.871403,905.986754,5332.931178,1319.861248,#N/A,466.249681,781.544127,227.752644,602.819733,757.666103,629.221763,753.187276,453.669566,462.857063,527.35408,204.473885
6/24/10,952.129608,61.798719,477.815877,719.383729,328.903631,372.43069,82.30215,281.090368,199.922968,239.33367,246.222044,3193.32854,2116.247099,902.867484,5255.621509,1307.626621,#N/A,462.422769,779.996569,219.660917,595.101435,752.404869,629.848385,741.874184,448.556731,453.157431,526.782499,201.939917
6/25/10,947.560077,61.452467,475.501447,727.215897,319.291522,370.890797,82.052261,281.944883,199.922968,235.888069,246.222253,3245.803351,2153.500179,906.277177,5309.635893,1326.163899,#N/A,460.431262,779.996569,217.493616,575.003122,753.684965,629.588903,730.796911,442.854361,452.19037,526.005105,201.942272
6/28/10,951.805745,61.472767,482.062189,732.39193,322.646558,374.162625,80.851521,283.859245,198.4821,236.083623,249.554641,3228.544902,2156.707477,906.339829,5334.947625,1310.461863,#N/A,463.504635,774.302343,216.074119,572.168829,752.784028,628.099936,741.281445,445.807885,456.548466,535.030144,197.598637
6/29/10,924.811523,59.919055,471.737775,714.581296,314.348367,369.56237,81.230513,284.398743,199.06673,233.382147,247.113472,3079.857306,2111.367791,886.610397,5078.196466,1262.921936,#N/A,451.351285,757.455433,210.439753,554.478732,722.510677,621.289369,713.236855,431.299753,443.900882,517.92585,192.066961
6/30/10,917.985187,59.830125,476.79939,721.027919,310.533191,368.834722,81.125741,284.398743,197.684135,230.210438,245.937207,3028.033265,2082.846482,895.473525,5009.595429,1252.695589,#N/A,452.941256,745.23142,213.098956,576.16219,726.659544,615.169168,707.469111,427.203508,437.322946,514.501367,189.931497
7/1/10,909.30293,59.759519,469.94361,711.114942,305.366708,367.853552,81.308766,278.542074,197.829144,226.592035,245.937207,3045.389609,2063.902618,899.346266,4969.786762,1232.808356,#N/A,457.817675,745.23142,219.855339,575.813032,732.665815,612.271136,683.675846,414.052856,426.120875,511.81671,190.63189
7/2/10,913.545555,58.74488,466.287859,708.331952,303.066418,368.482865,80.940004,276.480217,197.295945,228.696391,245.613861,3114.413818,2116.83828,904.828097,4989.301535,1235.688568,#N/A,474.040578,745.23142,221.711338,594.468779,753.98129,612.607687,703.38887,425.039483,435.173747,529.434081,190.625134
7/5/10,913.11117,58.427908,465.534696,709.968877,305.280529,367.449033,80.397427,278.354386,194.887669,232.974057,245.41444,3077.79713,2104.802323,902.862643,4976.076148,1235.688568,#N/A,474.120826,723.557841,220.213957,590.150201,753.988628,609.456922,702.471402,425.435239,435.13081,530.930816,190.570825
7/6/10,930.456462,59.643737,469.108595,719.246926,308.362263,370.339589,79.926224,282.001077,195.044195,236.210739,250.034128,3157.577581,2134.46686,914.549978,5065.041471,1252.341175,#N/A,479.099929,745.348036,231.672537,610.669326,778.604541,612.369574,724.526292,438.344942,448.614606,543.798473,193.384314
7/7/10,930.200408,59.011728,463.407829,716.142355,305.744652,370.197751,81.744851,282.012059,192.324282,236.015241,248.625915,3214.815258,2163.700735,903.085471,5146.108088,1285.278503,#N/A,481.006968,737.171325,228.695616,616.044614,776.5404,614.001475,726.003563,440.111432,449.905954,543.197852,190.951666
7/8/10,940.75101,59.545239,469.640559,718.002219,313.889433,373.612848,82.609312,285.548161,194.715105,239.440505,249.835366,3234.294724,2193.728406,916.087851,5167.63822,1309.29112,#N/A,485.727054,747.246492,236.506567,653.811829,782.524521,616.719288,725.565424,439.829357,454.152582,550.845898,194.242554
