,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
12/19/05,622.195841,2397.376975,1699.353418,1297.091787,3495.265899,543.239029,1577.242943,1439.953929,5780.70722,394.266765,209.133881,499.561202,2993.605537,1967.165522,134.086753,2364.709927,132.063066,2367.143046,493.107688,4840.679971,3279.316613,1219.875208,1191.21116
12/20/05,618.269536,2379.338665,1683.615682,1289.096193,3476.94976,536.423044,1565.891687,1428.451479,5772.107626,387.461066,209.086655,498.17632,3016.974637,1948.33981,133.006315,2366.000849,130.358802,2365.030864,490.292478,4802.758854,3240.222434,1219.568401,1191.236148
12/21/05,622.848024,2365.66944,1688.211116,1295.556621,3467.901436,533.805075,1571.244272,1428.139811,5792.298097,387.778474,212.083369,498.67732,3046.013789,1950.670585,131.5911,2355.24356,132.855439,2366.382358,492.487065,4801.163819,3232.274193,1214.162063,1194.188464
12/22/05,619.868604,2402.780687,1698.159843,1300.727348,3492.50486,536.755778,1577.872945,1434.881127,5788.922091,387.498397,213.141772,501.26145,3071.626247,1955.44577,129.765999,2374.572466,133.920932,2357.678195,495.467858,4810.757508,3227.181272,1214.700612,1199.209985
12/23/05,619.677791,2396.974182,1699.065527,1301.206315,3550.0881,542.247444,1580.049332,1440.967049,5809.487713,392.780673,213.839789,500.551514,3079.943997,1961.048126,129.720358,2371.963571,135.263673,2369.94655,496.729884,4847.882423,3218.393602,1211.67498,1199.721204
12/26/05,619.677791,2396.974182,1699.065527,1301.206315,3550.0881,542.247444,1580.049332,1440.967049,5809.487713,392.780673,213.320913,500.551514,3097.879715,1961.048126,129.720358,2371.963571,135.263673,2369.94655,496.729884,4847.882423,3218.393602,1211.67498,1199.721204
12/27/05,618.146568,2409.224198,1711.529271,1294.274091,3566.696846,543.886625,1583.440262,1447.268541,5809.712506,392.582107,212.089819,501.418968,3054.316935,1966.657785,130.212344,2380.063177,135.041837,2376.696613,498.571877,4871.900734,3236.632883,1211.3252,1188.26669
12/28/05,625.412564,2426.236085,1720.533608,1307.626371,3573.070803,542.158253,1586.381759,1454.067622,5792.080958,396.287419,209.635758,503.952037,3078.54999,1969.586981,133.365118,2396.780604,135.457549,2379.437763,500.701969,4906.372849,3253.585925,1213.299256,1189.917115
12/29/05,628.715551,2420.921442,1713.965755,1309.664811,3570.524329,540.438378,1582.397137,1448.25335,5789.633997,395.198788,210.62139,502.205134,3084.439171,1967.124385,134.072414,2394.688857,135.20209,2390.270678,498.381678,4899.444617,3263.22985,1216.416954,1186.309124
12/30/05,628.657228,2411.00801,1696.404515,1302.206056,3551.2109,534.295182,1558.061602,1429.844626,5741.666804,393.060047,209.253565,496.626851,3052.978001,1939.373018,134.459165,2392.16016,134.781817,2395.803065,494.35346,4867.912115,3241.092592,1205.642372,1180.640088
1/2/06,628.657228,2421.708405,1707.917242,1302.206056,3599.405144,536.629708,1571.532053,1440.902699,5741.666804,393.060047,212.685287,500.063998,3052.978001,1955.96819,134.459165,2390.662369,134.283365,2395.803065,496.259638,4881.931703,3241.092592,1205.642372,1180.640088
1/3/06,633.393781,2484.347908,1742.709555,1337.940745,3639.091349,549.063914,1603.297755,1466.785912,5750.227726,404.582919,213.409048,509.950521,3089.227944,1988.250493,134.518394,2463.206492,138.004302,2436.027821,505.652852,4995.138953,3320.376715,1234.567035,1200.101271
1/4/06,646.490302,2530.122044,1771.972677,1349.585234,3690.165563,562.23613,1638.80435,1497.284626,5835.578486,411.431163,214.271572,518.142127,3144.493007,2019.887869,135.432072,2509.308483,140.25816,2464.13425,513.945832,5076.624103,3399.134708,1256.037562,1204.847582
1/5/06,647.324632,2532.632569,1775.976427,1337.67761,3642.90899,565.175442,1638.371039,1495.645247,5857.529807,410.419984,208.004302,515.463829,3178.430525,2012.185353,134.956822,2503.045783,140.515191,2476.946407,515.266256,5079.444519,3396.701668,1247.894004,1205.040586
1/6/06,647.780484,2543.942237,1785.989887,1347.49615,3644.153095,567.699277,1656.514862,1507.78691,5892.524567,413.648256,208.843051,521.142907,3208.432613,2033.251913,135.152606,2539.032539,141.499391,2502.10649,517.567217,5107.862937,3426.95221,1267.985924,1216.787444
1/9/06,653.582779,2555.994549,1776.637436,1334.321642,3623.641517,568.483423,1649.815349,1499.151794,5976.605652,412.305026,210.493447,515.464303,3217.414708,2030.888527,135.645728,2524.371166,142.6299,2515.295243,516.412349,5133.874915,3403.492621,1262.346043,1221.392663
1/10/06,651.235333,2531.732119,1774.811382,1343.731217,3611.759393,562.130282,1644.729843,1487.711783,5983.710044,406.730168,210.108113,513.977027,3159.00608,2007.452314,136.561403,2491.859237,141.831203,2517.968913,511.671347,5074.095275,3376.769585,1254.370338,1221.291964
1/11/06,656.845857,2546.616509,1795.942714,1350.002876,3635.67676,562.137386,1658.443944,1502.429145,5995.156637,412.279072,211.503273,520.215292,3192.139007,2023.154716,137.201217,2485.877549,143.655524,2518.244624,517.683265,5119.101552,3418.566392,1260.509657,1225.399845
1/12/06,654.694344,2559.519013,1792.406839,1344.22998,3647.358039,558.359661,1651.195618,1497.761203,6017.974693,413.134945,212.926207,518.971565,3218.74361,2015.524729,136.371687,2498.026746,141.590669,2510.715042,514.803794,5093.523745,3420.547671,1261.715356,1217.347963
1/13/06,654.800726,2545.570221,1793.460071,1347.102125,3628.706094,556.996648,1642.771379,1488.024865,6034.188759,413.621378,212.956146,514.948491,3205.297767,1992.123024,135.993726,2483.662391,142.31703,2505.398547,511.081793,5066.293549,3428.575994,1262.291223,1218.708866
1/16/06,655.811761,2580.114769,1806.860053,1364.480023,3655.640524,559.630147,1650.72134,1502.287182,6014.557178,416.677005,214.522924,521.84426,3161.312758,2000.127881,135.363545,2514.315851,143.106582,2492.431815,515.508202,5090.173342,3451.237941,1265.123325,1218.708866
1/17/06,657.802719,2556.33082,1776.875268,1353.672347,3614.621082,553.452783,1627.862121,1481.138737,5956.527052,414.90163,210.851768,515.505867,3071.062881,1974.473129,133.725327,2485.448026,141.741885,2470.203083,508.92577,5030.883103,3417.156892,1250.582844,1214.178362
1/18/06,644.795362,2541.32724,1769.264387,1329.808447,3596.01871,551.014945,1619.881195,1468.390283,5940.350722,412.362319,210.363658,512.94012,2991.637119,1960.486193,132.180849,2449.885431,141.141023,2463.310524,505.656156,4947.242779,3403.490842,1245.103795,1209.146435
1/19/06,650.971011,2579.348457,1783.423488,1349.335859,3618.725985,557.397941,1636.175382,1480.702409,6005.676906,411.176965,212.252679,513.839482,3073.82359,1976.235067,131.860234,2509.94434,140.937083,2476.725858,511.773481,4965.33597,3418.626816,1250.830473,1215.960957
1/20/06,654.006434,2587.149324,1770.050995,1358.261737,3590.294155,551.125141,1619.38104,1456.358737,5983.841587,407.884107,211.433185,507.622857,3083.829663,1949.395485,130.637234,2551.321349,140.096446,2485.870381,506.378054,4931.548106,3381.005019,1246.481759,1193.051783
1/23/06,652.621647,2654.463959,1793.274046,1377.705797,3596.992683,556.763157,1637.514216,1478.650012,5921.227799,413.567156,210.847761,516.850931,3039.615724,1978.70838,129.893009,2566.540376,142.239498,2472.998674,512.927674,5033.461723,3446.232401,1259.876705,1195.619676
1/24/06,652.757364,2659.167133,1794.719314,1364.831238,3636.534842,554.089295,1636.451287,1474.98314,5969.050805,415.184076,210.020499,514.087101,3079.353425,1978.724247,129.809088,2594.117326,141.583607,2472.30896,510.064781,4996.852617,3437.648819,1253.865263,1199.266438
1/25/06,659.835728,2653.278395,1809.172708,1371.393085,3634.792372,560.481946,1648.294358,1499.728649,5978.435141,415.286805,211.007119,517.976145,3058.027449,2002.060718,130.578606,2597.504875,141.760808,2489.261687,517.684635,5042.747981,3429.465408,1271.42668,1196.520877
1/26/06,661.721474,2661.146765,1827.987465,1381.430377,3647.47992,555.965073,1675.244291,1531.841696,5973.910702,417.085717,210.916775,524.967285,3095.897061,2032.495349,130.958296,2597.243528,141.832158,2502.7485,520.54774,5085.329846,3448.733519,1275.286295,1205.171634
1/27/06,667.309956,2676.898875,1826.959739,1398.167435,3644.306163,556.730617,1686.121556,1541.556036,6054.597603,419.421222,210.797218,522.797784,3168.505114,2035.980814,131.476131,2633.549254,140.187759,2527.006957,519.859058,5112.650512,3430.31802,1279.943377,1214.107742
1/30/06,668.944016,2692.76938,1815.933837,1412.738179,3646.532765,554.796211,1672.304415,1537.270183,6054.129289,416.441648,207.572699,520.042884,3176.147813,2028.258738,130.871198,2644.945555,139.581189,2518.012352,517.852472,5106.203713,3411.908201,1274.878971,1215.62699
1/31/06,673.415411,2687.67427,1815.960495,1415.816434,3637.430187,560.268277,1684.294178,1547.810378,6054.051244,418.64388,208.190969,522.506718,3206.829253,2035.239868,131.760641,2644.19998,140.306129,2529.942234,524.464128,5141.550916,3437.037369,1276.990868,1211.663706
2/1/06,676.280705,2712.718218,1829.645627,1418.046077,3697.321195,567.037005,1695.380589,1557.854676,6032.928402,419.948554,209.359216,524.906637,3156.332242,2054.535541,132.510883,2670.884854,141.274485,2537.927938,527.69909,5165.73926,3439.185953,1287.955272,1213.232156
2/2/06,668.000419,2653.740093,1821.416748,1411.669486,3726.307258,563.251654,1668.645109,1534.766878,6018.131043,419.649513,207.28596,517.634868,3172.279702,2034.766081,135.116728,2667.714647,139.551543,2536.725112,522.611066,5150.264738,3413.147199,1275.692865,1202.037528
2/3/06,659.542354,2620.518143,1807.649368,1407.344035,3684.168496,557.106757,1659.20415,1525.636358,5925.46555,419.837211,206.593226,513.128465,3144.352824,2028.898767,133.513009,2607.069951,138.968994,2515.83179,520.098842,5075.755598,3410.590221,1264.815004,1195.598925
2/6/06,659.826332,2664.043752,1814.19501,1426.800631,3679.337445,555.900643,1655.920818,1525.343842,5953.110116,418.726453,202.095094,518.902339,3157.653566,2032.270388,132.715627,2646.486029,139.405882,2541.829983,519.066852,5077.911947,3402.506331,1260.782304,1196.725224
2/7/06,657.03523,2653.80291,1808.458414,1389.458379,3617.440562,551.93643,1651.902689,1523.121251,5958.329187,413.870232,200.093036,516.054785,3174.598866,2035.506909,131.643346,2593.658175,146.156678,2547.88549,517.701033,5021.795709,3394.93721,1247.839246,1186.778727
2/8/06,644.531867,2628.265152,1804.523396,1376.352144,3623.372939,553.448375,1638.513575,1520.968568,5917.766689,410.104697,199.234283,516.044481,3081.800594,2040.894908,129.722284,2577.014562,146.870534,2520.924656,519.204811,5056.554156,3394.99062,1244.643297,1196.603215
2/9/06,650.771304,2661.967717,1824.126028,1382.155804,3627.57323,558.684719,1659.918995,1542.024885,5933.309872,414.318885,201.110264,521.268663,3105.959233,2066.718752,129.87481,2608.81911,146.570159,2533.038254,526.109855,5113.900281,3409.172696,1261.247845,1194.541195
2/10/06,649.044508,2647.964355,1812.492712,1366.538754,3589.434382,553.303122,1639.344037,1528.414338,5929.647881,412.444693,201.127125,514.879641,3090.677943,2053.283026,129.73022,2579.379605,146.561068,2525.650105,522.90737,5051.744797,3396.473784,1255.576918,1197.493181
2/13/06,642.339628,2623.227788,1811.448533,1352.318697,3620.245691,554.236744,1654.299822,1541.516896,5903.847266,413.55743,202.814972,517.989484,3019.187331,2067.46919,129.895759,2533.442554,146.808021,2528.950772,526.448874,5047.276017,3404.015811,1259.969001,1192.642386
2/14/06,647.557471,2583.691074,1802.002619,1364.884084,3611.471351,560.613701,1650.484511,1538.56722,5942.034772,413.566668,200.398452,515.804192,3065.326565,2068.673711,128.366572,2482.383205,146.953929,2544.955004,525.277014,5063.393164,3386.950262,1249.543866,1204.34863
2/15/06,646.612977,2597.346118,1807.447519,1358.576888,3603.252695,570.344875,1646.013751,1542.182141,5942.875747,417.38601,199.856986,517.620325,3041.929703,2073.820868,128.075433,2534.903851,147.896789,2528.639261,525.149969,5091.864828,3356.735816,1259.986563,1208.595323
2/16/06,640.826866,2641.353658,1812.723401,1367.664238,3621.215965,574.126438,1654.838519,1547.011459,5955.331561,420.392595,200.903679,520.57916,3056.040153,2080.118777,125.293476,2555.660506,148.236917,2526.304381,527.882724,5099.961804,3395.360639,1261.749214,1217.708807
2/17/06,638.536201,2658.480113,1822.84103,1383.819056,3642.357091,576.538605,1668.115705,1554.445749,5947.93643,423.765519,201.063114,524.392522,2996.890606,2094.602871,126.58033,2610.528833,148.877596,2524.839416,531.344474,5117.038339,3398.138514,1268.844062,1215.581119
2/20/06,646.86869,2701.579162,1833.939601,1399.313171,3655.979376,580.403836,1665.220739,1558.03119,6000.02968,427.237651,200.624842,528.131224,2947.687985,2103.276202,128.615431,2655.646139,149.055329,2530.664026,534.291753,5148.98087,3427.856337,1275.152886,1215.581119
2/21/06,650.92645,2698.320103,1840.597255,1396.565003,3661.234527,583.137194,1662.149641,1553.326107,5995.945422,425.972559,198.936564,527.601043,3002.837442,2091.220253,126.511018,2662.911954,149.287132,2540.155651,537.136465,5150.870983,3442.275784,1272.435579,1211.639947
2/22/06,648.844482,2672.280854,1855.27202,1390.616613,3656.494108,582.318259,1672.99473,1565.883401,5983.407378,429.331314,198.521864,531.821893,3002.336637,2098.080986,127.430759,2631.235104,149.592835,2519.918618,542.730466,5174.476749,3445.382788,1272.945041,1220.576852
2/23/06,656.170061,2698.675233,1862.091857,1378.619581,3662.6586,585.500921,1678.497928,1570.530426,6054.605116,433.810697,199.992031,532.29048,3097.441363,2100.509452,127.043007,2668.646442,150.414187,2538.050599,544.190794,5176.650061,3436.964864,1273.422967,1216.407583
2/24/06,653.243135,2678.110399,1849.214751,1385.620956,3665.980417,585.281995,1680.131843,1567.639124,6060.444744,431.903033,200.200294,531.733031,3115.863003,2091.478569,126.781165,2693.27446,150.376513,2553.453972,543.747802,5197.311351,3402.467127,1273.65207,1218.22055
2/27/06,656.179982,2686.264839,1854.743026,1386.559235,3680.550039,584.9783,1681.961531,1578.496632,6092.994831,432.370817,204.467163,533.025022,3166.522694,2103.429935,124.748963,2688.704684,150.692623,2584.520946,544.949547,5200.887912,3410.870476,1273.601843,1222.882497
2/28/06,659.434831,2644.730353,1838.728836,1388.60369,3650.607717,579.71134,1665.810482,1555.606767,6063.822173,431.46192,202.816793,527.210099,3178.952071,2076.101872,126.600779,2661.867324,149.825493,2597.667297,543.409626,5120.571267,3391.436115,1264.278691,1210.22774
3/1/06,650.959501,2641.800214,1851.313423,1403.616145,3682.503775,581.345731,1686.783895,1574.709792,6062.671673,430.06013,205.416076,529.537668,3126.598743,2087.401159,126.596235,2707.322504,150.822102,2603.210436,551.080778,5179.775679,3430.261132,1276.416337,1220.222921
3/2/06,659.845841,2631.066374,1845.224972,1424.020616,3703.106353,586.013142,1679.862673,1560.129262,6091.959225,429.92568,206.922518,524.908907,3118.746912,2078.46739,127.262552,2716.898265,150.954539,2603.375311,547.982186,5195.345352,3418.587522,1268.665171,1218.537047
3/3/06,656.340298,2649.665285,1834.359895,1427.419072,3727.551668,584.728019,1677.346793,1548.27505,6078.298751,426.526515,206.759774,527.450167,3071.228389,2072.670739,127.053497,2761.370006,151.238697,2601.68679,545.925308,5242.775418,3429.672274,1278.325171,1216.738721
3/6/06,655.97487,2670.308544,1845.533087,1412.647013,3738.792081,590.007641,1683.457533,1557.128803,6068.497036,429.807174,204.587017,532.662391,3071.633005,2090.254429,126.675837,2751.541026,153.347233,2613.129796,546.340355,5269.453432,3435.286122,1286.591729,1208.168125
3/7/06,645.737488,2595.798553,1805.503907,1394.488236,3670.906158,587.567573,1659.133442,1535.919174,5980.214935,423.731915,201.274227,525.642075,3048.428297,2056.292765,126.087444,2703.282752,151.171138,2582.427898,538.39126,5165.521507,3377.194394,1267.241007,1205.465504
3/8/06,644.154611,2553.315632,1797.404825,1375.522624,3666.403392,597.420531,1655.723783,1522.135938,5947.368684,422.398579,200.953151,524.936108,3024.570283,2040.884227,125.844455,2669.092394,151.472182,2592.533,537.102426,5131.779347,3372.000732,1257.63853,1207.328569
3/9/06,648.40564,2574.681078,1806.666851,1372.980085,3678.397993,607.688225,1668.536137,1537.709816,5951.268043,428.700124,200.669753,529.89107,3093.734615,2059.345208,126.123429,2674.503263,151.971949,2599.374983,540.393681,5194.170829,3373.776617,1268.597991,1201.073524
3/10/06,643.279052,2568.276499,1820.060241,1378.699283,3687.422858,606.977917,1682.436611,1551.204947,5941.206651,428.954079,200.665347,532.067025,3064.749109,2068.902709,124.974438,2673.791108,152.295532,2593.108425,542.133758,5197.72943,3401.074259,1270.770175,1209.411144
3/13/06,653.341524,2603.807449,1840.942964,1385.77979,3733.119298,612.85351,1702.295455,1570.939623,5983.138642,434.966178,202.539723,537.797217,3112.731814,2089.724278,125.962711,2703.985787,155.175663,2612.642835,547.698025,5238.014479,3440.327849,1284.567613,1211.757033
3/14/06,653.947375,2606.981542,1854.358073,1402.184808,3772.234067,622.761759,1717.295742,1586.495292,5968.990642,435.904298,202.968672,543.818184,3137.04259,2113.064411,127.963687,2734.644214,157.590044,2614.442081,551.874438,5299.11427,3473.255235,1296.253812,1224.593275
3/15/06,657.744645,2652.917516,1859.234351,1414.781585,3790.301382,621.600489,1723.717528,1596.253754,6043.15903,439.551547,203.599092,546.087829,3138.624389,2128.063737,128.659724,2745.940055,160.937915,2617.57306,552.493035,5341.394781,3466.573835,1298.933226,1229.965493
3/16/06,658.871742,2688.397095,1874.699694,1419.662453,3820.455401,629.859159,1740.30335,1611.853428,6057.799554,441.940234,205.904632,552.059738,3110.550575,2148.62682,126.611062,2792.819849,161.531609,2615.69827,558.245023,5443.218597,3490.969967,1312.689529,1231.678737
3/17/06,652.590016,2720.438084,1890.428726,1400.659549,3817.334004,629.556687,1747.455876,1611.176556,6081.398139,447.524354,207.264301,550.682285,3172.189381,2152.193651,125.5039,2839.684061,161.561237,2615.926992,559.313457,5485.594626,3504.603412,1312.486029,1233.880454
3/20/06,651.214114,2700.798523,1893.549742,1387.612959,3863.990303,634.622286,1748.34178,1617.087915,6105.920461,449.313981,208.388092,552.535883,3215.183065,2169.717378,123.074975,2852.574883,161.756147,2637.199383,561.515494,5540.374331,3516.29323,1311.896284,1231.965061
3/21/06,644.414888,2681.198026,1876.130249,1390.265973,3836.95295,632.715297,1739.263634,1608.39223,6110.981302,445.331407,207.275004,550.263493,3194.306145,2162.690829,121.812071,2794.487481,160.902546,2605.079876,557.798795,5501.022036,3483.542623,1305.791232,1224.33474
3/22/06,650.163616,2696.704017,1885.757512,1391.603982,3856.37046,625.951207,1754.27125,1612.394074,6043.634939,441.702762,208.057094,549.156717,3191.041046,2170.180016,123.926103,2831.43775,161.430497,2603.387696,558.589093,5516.691446,3485.784341,1309.583201,1231.387331
3/23/06,648.430563,2682.527394,1869.920531,1394.108902,3809.788289,616.081554,1738.54732,1601.443552,6087.794567,439.981031,207.440772,539.864481,3156.008975,2161.657342,123.684957,2844.997278,159.920747,2605.066843,551.557749,5522.150807,3431.925074,1296.886477,1228.68793
3/24/06,645.984905,2672.052767,1882.823208,1407.253703,3812.182789,619.475633,1750.821538,1612.278719,6098.323081,445.128389,206.873003,540.341751,3174.27649,2167.175281,121.311249,2877.212851,160.873557,2610.18473,555.358978,5561.956678,3453.113206,1311.15176,1230.441069
3/27/06,648.547181,2661.753235,1872.495272,1396.577942,3845.670635,619.001804,1735.680505,1599.631651,6155.756605,443.51472,206.228451,534.355587,3214.233956,2159.810388,122.227594,2891.412344,160.84404,2622.203652,550.333986,5543.533518,3434.789695,1302.885415,1228.940028
3/28/06,650.970617,2666.45755,1869.683398,1393.500165,3879.106136,614.131762,1739.121974,1600.657995,6151.117481,441.152262,205.942996,533.226072,3205.169481,2156.973005,124.008461,2900.933633,160.980325,2635.029514,549.648698,5537.051113,3453.607334,1296.42814,1221.375308
3/29/06,646.481743,2659.796372,1857.06646,1408.306634,3775.682297,612.186811,1736.472571,1595.253077,6118.414025,436.242837,202.775457,532.903667,3204.690783,2144.894166,123.012797,2910.192682,161.366448,2630.853938,547.006418,5500.801877,3427.731646,1289.88175,1230.923964
3/30/06,659.045099,2721.88703,1893.907947,1426.698648,3838.262314,638.879625,1775.334921,1632.814286,6141.839475,448.276508,201.843864,545.96518,3257.028483,2184.433538,125.014568,2977.063009,164.538866,2643.213632,556.474879,5632.202549,3485.78163,1309.836133,1228.549167
3/31/06,659.979728,2733.683981,1874.026814,1407.678597,3844.804957,627.12032,1763.980088,1624.104955,6123.749829,449.335256,201.395517,539.967679,3243.410225,2161.511038,125.943244,2950.062528,163.425413,2658.525591,554.064108,5552.932647,3459.723712,1290.864484,1224.079194
4/3/06,671.17444,2725.565361,1881.585311,1414.404009,3886.37923,630.843284,1776.885051,1639.984332,6204.647354,451.031991,202.863886,545.234836,3290.907697,2174.39628,126.8115,2992.081397,163.896668,2674.890188,557.585195,5670.909322,3484.974215,1304.535028,1226.343545
4/4/06,671.645331,2763.095337,1902.515281,1418.695804,3925.695401,632.262914,1782.208975,1658.466204,6216.925636,452.732145,206.150684,548.556628,3294.227569,2181.898552,126.817832,2972.978168,165.218241,2665.096216,563.474593,5702.050008,3518.008896,1313.679917,1233.651115
4/5/06,684.032724,2761.743917,1906.959861,1438.629514,3965.633604,635.688335,1789.220647,1663.668732,6217.085885,453.07284,206.215823,554.663251,3288.226177,2184.023912,128.898323,3001.739956,166.301642,2678.311572,564.839948,5751.313404,3543.704779,1317.428926,1238.955161
4/6/06,692.775453,2774.511894,1903.017275,1454.470742,3991.119786,634.659226,1784.953932,1659.725809,6352.487049,451.470696,205.821616,552.006337,3345.549871,2180.70905,129.882854,3033.214757,165.324655,2684.770552,562.227129,5696.761542,3540.310146,1319.495581,1236.528609
4/7/06,689.720693,2727.671427,1880.380915,1450.426277,3942.195841,625.699001,1754.15828,1623.721368,6364.180209,442.133455,205.394721,541.545636,3351.867815,2154.906131,129.789135,2999.482264,164.632961,2693.54144,552.393581,5599.96221,3507.889396,1308.094267,1224.191564
4/10/06,684.758732,2734.64196,1870.45108,1455.815708,3931.278354,623.999139,1757.310735,1634.969066,6369.42124,442.970977,202.102962,548.289799,3328.237107,2156.161656,128.456584,3046.623229,164.421854,2687.001661,551.428429,5593.483979,3507.537347,1317.785336,1224.95887
4/11/06,694.633556,2736.766275,1848.351163,1443.725913,3915.85462,634.644405,1733.64615,1612.376344,6349.630967,437.804287,201.416844,537.619563,3308.683454,2122.262775,128.217289,3050.77964,163.949627,2680.99511,545.523414,5555.263841,3481.244111,1309.176686,1215.503422
4/12/06,686.300051,2714.165368,1846.061715,1437.429548,3859.803716,627.831403,1721.598458,1607.872348,6298.86498,435.854277,201.102737,537.371292,3262.21478,2117.121294,129.837386,3001.166726,163.358197,2680.192126,541.292649,5557.989461,3458.313255,1308.697184,1216.729453
4/13/06,680.12079,2721.380253,1845.4352,1442.075237,3852.67602,628.439161,1723.569867,1606.425955,6333.883148,436.856133,200.913919,535.115011,3265.247322,2109.718062,129.352974,2991.749708,163.566035,2687.121981,540.594269,5568.976071,3470.064429,1315.565007,1217.78141
4/14/06,680.12079,2721.380253,1845.4352,1442.075237,3852.67602,628.439161,1723.569867,1606.425955,6333.883148,436.856133,200.913919,535.115011,3266.776409,2109.718062,129.352974,2991.749708,163.566035,2687.121981,540.594269,5568.976071,3470.064429,1315.565007,1217.78141
4/17/06,692.022318,2764.603565,1874.745996,1459.693933,3913.985092,638.420575,1750.945093,1631.9406,6334.168925,443.794659,203.269284,543.614169,3244.694425,2143.226427,130.503057,3040.813187,166.163932,2704.29708,549.180454,5668.653184,3533.109571,1331.484853,1214.207501
4/18/06,701.03288,2780.495458,1873.61783,1478.798736,3934.780651,637.196558,1748.739122,1625.803643,6381.114576,441.182587,204.303642,541.797049,3285.019155,2135.708724,130.687756,3089.996681,165.824108,2712.836087,547.887304,5649.910092,3520.459521,1337.709795,1234.991524
4/19/06,712.951522,2838.939642,1895.612687,1490.189183,3941.756737,646.325309,1777.233478,1657.454674,6436.017412,444.210375,205.039372,551.960847,3295.147015,2178.749352,130.947592,3148.315752,167.408982,2752.240378,556.553107,5747.817744,3569.268543,1356.623271,1237.420014
4/20/06,703.022821,2848.370768,1899.249754,1463.184741,3946.977171,667.825661,1789.6431,1670.855061,6484.893595,443.851828,204.257103,554.963958,3308.981241,2197.926832,127.68293,3216.048523,166.46433,2749.539798,558.215409,5756.301229,3549.006038,1346.631448,1238.852109
4/21/06,706.029798,2864.197529,1914.972062,1482.141557,3997.162489,677.387368,1809.75346,1684.283984,6503.223647,450.239383,204.530424,558.19793,3344.37173,2222.794879,129.850681,3205.599342,166.856155,2771.178536,565.764214,5726.967676,3576.037238,1361.475584,1238.15389
4/24/06,707.807201,2865.079526,1920.933026,1468.019365,4012.449258,672.784995,1804.540554,1683.905738,6456.593108,446.455251,204.742652,551.012275,3315.489204,2212.106763,130.086909,3249.557924,167.532066,2781.223212,565.971643,5700.416714,3582.920594,1354.278353,1235.626883
4/25/06,710.092139,2902.053837,1946.887732,1476.217722,4041.528931,669.925108,1813.59846,1690.052721,6401.716253,452.150774,205.156951,553.077999,3331.539108,2218.18691,128.768217,3229.179397,166.480188,2770.963436,569.48925,5709.123327,3572.860074,1356.261195,1229.968823
4/26/06,724.471655,2911.335941,1953.555036,1480.980393,4075.057309,674.528492,1825.034946,1702.457884,6413.374947,456.457552,206.002893,558.946926,3335.151045,2230.753462,131.926209,3266.220132,166.708229,2783.170488,571.149778,5749.379798,3586.373147,1360.445813,1233.258427
4/27/06,724.609495,2877.967453,1970.444237,1470.932387,4068.48106,671.0478,1826.935728,1705.355476,6446.837897,458.658656,207.728642,560.350925,3371.305323,2240.047819,132.592032,3204.52921,167.057821,2796.731061,574.495582,5744.283753,3618.363078,1362.941924,1237.862784
4/28/06,720.352498,2857.753657,1970.736801,1475.488125,4075.052257,664.844273,1823.89409,1697.227275,6447.8523,462.995866,208.882328,558.239235,3336.863557,2225.156645,134.000508,3196.749193,167.118563,2815.832549,578.104161,5712.79511,3651.786831,1365.085185,1238.713757
5/1/06,730.141317,2862.744772,1974.178727,1485.640924,4101.528434,666.005435,1827.079552,1700.191511,6448.143369,463.804496,212.125166,559.214209,3375.529113,2229.042918,134.106678,3204.582328,167.410438,2821.936088,579.11383,5734.96376,3673.495528,1375.74962,1233.515239
5/2/06,727.161958,2897.756091,1978.705007,1501.855752,4156.872099,670.964576,1848.751771,1713.786159,6517.026992,463.785778,211.750875,565.802323,3410.248022,2230.27195,133.310419,3264.915345,167.608245,2850.162705,581.466832,5775.188538,3687.600377,1393.781067,1240.440391
5/3/06,733.863482,2911.62711,1966.876933,1489.63994,4127.612677,666.386174,1827.451415,1687.946485,6568.368547,460.227442,211.325497,560.742325,3397.642485,2200.531791,133.022113,3296.294951,166.567419,2885.768733,577.119901,5758.515312,3632.523504,1378.507092,1235.640321
5/4/06,724.585612,2939.583089,1982.280183,1483.156959,4189.921788,675.422751,1852.355633,1709.295369,6560.13172,461.489027,215.521358,567.42092,3400.186078,2224.281082,129.983754,3353.9118,168.050169,2863.571553,582.45625,5820.323303,3657.667232,1390.959489,1240.096135
5/5/06,732.381619,2991.22199,2007.699725,1501.076729,4219.410458,678.674464,1878.672805,1723.58437,6560.4279,466.721467,216.355932,573.748964,3436.353441,2262.06124,127.148671,3363.330945,167.93943,2858.13276,589.829422,5899.8211,3715.489203,1411.176773,1253.215162
5/8/06,740.267036,2993.696975,2013.924851,1496.749682,4266.077573,678.981128,1874.688091,1725.475595,6618.991042,467.473497,218.305242,574.79757,3500.201199,2267.42255,127.51426,3318.286115,168.203434,2895.835023,590.17058,5877.353554,3725.958118,1405.02813,1252.520552
5/9/06,744.053666,2951.047611,2026.059762,1514.915319,4308.17251,683.992645,1892.116794,1734.693538,6523.608593,469.694718,218.26143,580.59921,3496.801876,2277.680916,126.818251,3364.059707,168.217405,2862.017871,593.160161,5891.261745,3757.659985,1418.691614,1252.843183
